domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",opportun commun,toler network opportun,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",intercontinent intercountri electr,order electr demand,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",intercontinent intercountri electr,electr demand intercontinent,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",intercontinent intercountri electr,transmiss plan,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",intercontinent intercountri electr,order electr,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",intercontinent intercountri electr,intercountri electr import,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",intercontinent intercountri electr,electr demand,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",intercontinent intercountri electr,electr import,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",intercontinent intercountri electr,intercountri electr,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",intercontinent intercountri electr,demand intercontinent,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr demand,order electr demand,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr demand,electr demand intercontinent,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr demand,transmiss plan,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr demand,order electr,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr demand,intercountri electr import,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr demand,electr import,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr demand,intercountri electr,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr demand,demand intercontinent,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr demand,intercontinent intercountri electr,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr import,order electr demand,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr import,electr demand intercontinent,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr import,transmiss plan,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr import,order electr,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr import,intercountri electr import,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr import,electr demand,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr import,intercountri electr,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr import,demand intercontinent,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr import,intercontinent intercountri electr,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",order electr,order electr demand,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",order electr,electr demand intercontinent,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",order electr,transmiss plan,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",order electr,intercountri electr import,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",order electr,electr demand,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",order electr,electr import,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",order electr,intercountri electr,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",order electr,demand intercontinent,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",order electr,intercontinent intercountri electr,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr demand intercontinent,order electr demand,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr demand intercontinent,transmiss plan,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr demand intercontinent,order electr,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr demand intercontinent,intercountri electr import,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr demand intercontinent,electr demand,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr demand intercontinent,electr import,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr demand intercontinent,intercountri electr,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr demand intercontinent,demand intercontinent,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",electr demand intercontinent,intercontinent intercountri electr,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",intercountri electr,order electr demand,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",intercountri electr,electr demand intercontinent,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",intercountri electr,transmiss plan,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",intercountri electr,order electr,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",intercountri electr,intercountri electr import,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",intercountri electr,electr demand,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",intercountri electr,electr import,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",intercountri electr,demand intercontinent,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",intercountri electr,intercontinent intercountri electr,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",transmiss plan,order electr demand,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",transmiss plan,electr demand intercontinent,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",transmiss plan,order electr,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",transmiss plan,intercountri electr import,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",transmiss plan,electr demand,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",transmiss plan,electr import,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",transmiss plan,intercountri electr,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",transmiss plan,demand intercontinent,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",transmiss plan,intercontinent intercountri electr,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",demand intercontinent,order electr demand,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",demand intercontinent,electr demand intercontinent,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",demand intercontinent,transmiss plan,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",demand intercontinent,order electr,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",demand intercontinent,intercountri electr import,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",demand intercontinent,electr demand,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",demand intercontinent,electr import,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",demand intercontinent,intercountri electr,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",demand intercontinent,intercontinent intercountri electr,1,0.0,2020.0,,8fcbb6bf-0dba-4589-921e-7c3777a1fbd2
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system permiss publish,form mean,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system permiss publish,public form,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system permiss publish,inform storag,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system permiss publish,storag retriev system,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system permiss publish,photocopi record,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system permiss publish,record inform,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system permiss publish,mean photocopi,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",system permiss publish,retriev system permiss,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",storag retriev system,form mean,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",storag retriev system,public form,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",storag retriev system,inform storag,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",storag retriev system,photocopi record,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",storag retriev system,system permiss publish,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",storag retriev system,record inform,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",storag retriev system,mean photocopi,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",storag retriev system,retriev system permiss,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",public form,form mean,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",public form,inform storag,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",public form,storag retriev system,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",public form,photocopi record,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",public form,system permiss publish,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",public form,record inform,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",public form,mean photocopi,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",public form,retriev system permiss,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",form mean,public form,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",form mean,inform storag,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",form mean,storag retriev system,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",form mean,photocopi record,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",form mean,system permiss publish,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",form mean,record inform,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",form mean,mean photocopi,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",form mean,retriev system permiss,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",mean photocopi,form mean,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",mean photocopi,public form,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",mean photocopi,inform storag,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",mean photocopi,storag retriev system,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",mean photocopi,photocopi record,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",mean photocopi,system permiss publish,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",mean photocopi,record inform,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",mean photocopi,retriev system permiss,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",photocopi record,form mean,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",photocopi record,public form,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",photocopi record,inform storag,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",photocopi record,storag retriev system,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",photocopi record,system permiss publish,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",photocopi record,record inform,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",photocopi record,mean photocopi,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",photocopi record,retriev system permiss,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",record inform,form mean,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",record inform,public form,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",record inform,inform storag,1,0.0,2012.0,,37254b0a-510a-4148-8608-91a87b1f226c
