domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),sw seri,characterist transvers,1,0.0,2015.0,,a2a914fa-5f59-4017-ba28-caaf835c7632
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),book manag,day ecommerc,1,0.0,2021.0,,9e8e375c-e094-4223-b687-de40abc3096f
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),frequenc field,exposur power,1,0.0,2012.0,,3cc67c37-d0cf-445b-b15b-af80249ae08d
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),frequenc field,power frequenc field,1,0.0,2012.0,,3cc67c37-d0cf-445b-b15b-af80249ae08d
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),frequenc field,power frequenc,1,0.0,2012.0,,3cc67c37-d0cf-445b-b15b-af80249ae08d
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power frequenc field,frequenc field,1,0.0,2012.0,,3cc67c37-d0cf-445b-b15b-af80249ae08d
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power frequenc field,exposur power,1,0.0,2012.0,,3cc67c37-d0cf-445b-b15b-af80249ae08d
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power frequenc field,power frequenc,1,0.0,2012.0,,3cc67c37-d0cf-445b-b15b-af80249ae08d
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),exposur power,frequenc field,1,0.0,2012.0,,3cc67c37-d0cf-445b-b15b-af80249ae08d
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),exposur power,power frequenc field,1,0.0,2012.0,,3cc67c37-d0cf-445b-b15b-af80249ae08d
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),exposur power,power frequenc,1,0.0,2012.0,,3cc67c37-d0cf-445b-b15b-af80249ae08d
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power frequenc,frequenc field,1,0.0,2012.0,,3cc67c37-d0cf-445b-b15b-af80249ae08d
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power frequenc,exposur power,1,0.0,2012.0,,3cc67c37-d0cf-445b-b15b-af80249ae08d
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),power frequenc,power frequenc field,1,0.0,2012.0,,3cc67c37-d0cf-445b-b15b-af80249ae08d
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),weather forecast,predict accuraci,1,0.0,2021.0,,b2d34631-3fe0-4fc6-8bca-f50f3256931e
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),weather forecast,weather predict,1,0.0,2021.0,,b2d34631-3fe0-4fc6-8bca-f50f3256931e
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),weather forecast,accuraci weather,1,0.0,2021.0,,b2d34631-3fe0-4fc6-8bca-f50f3256931e
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),accuraci weather,weather forecast,1,0.0,2021.0,,b2d34631-3fe0-4fc6-8bca-f50f3256931e
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),accuraci weather,predict accuraci,1,0.0,2021.0,,b2d34631-3fe0-4fc6-8bca-f50f3256931e
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),accuraci weather,weather predict,1,0.0,2021.0,,b2d34631-3fe0-4fc6-8bca-f50f3256931e
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),predict accuraci,weather forecast,1,0.0,2021.0,,b2d34631-3fe0-4fc6-8bca-f50f3256931e
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),predict accuraci,weather predict,1,0.0,2021.0,,b2d34631-3fe0-4fc6-8bca-f50f3256931e
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),predict accuraci,accuraci weather,1,0.0,2021.0,,b2d34631-3fe0-4fc6-8bca-f50f3256931e
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),weather predict,weather forecast,1,0.0,2021.0,,b2d34631-3fe0-4fc6-8bca-f50f3256931e
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),weather predict,predict accuraci,1,0.0,2021.0,,b2d34631-3fe0-4fc6-8bca-f50f3256931e
Discrete Mathematics(79.28%) | Multimedia(73.33%) | Computation and Language(71.1%),weather predict,accuraci weather,1,0.0,2021.0,,b2d34631-3fe0-4fc6-8bca-f50f3256931e
