domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),radio network,network pair,1,0.0,2012.0,,de75f034-6f95-4fa2-a59b-113c34053cef
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),power radio,peak interfer,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),power radio,paper outag,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),power radio,peak interfer power,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),power radio,interfer power radio,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),power radio,interfer power,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),interfer power radio,peak interfer,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),interfer power radio,paper outag,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),interfer power radio,power radio,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),interfer power radio,peak interfer power,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),interfer power radio,interfer power,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),peak interfer power,peak interfer,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),peak interfer power,paper outag,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),peak interfer power,power radio,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),peak interfer power,interfer power radio,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),peak interfer power,interfer power,1,0.0,2011.0,,ea4cd716-9f4a-47f4-94fe-796b821e9cb8
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),access control,spectrum scarciti,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),access control,radio spectrum,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),access control,spectrum spectrum spectrum,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),access control,spectrum user,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),access control,spectrum spectrum,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),access control,spectrum scarciti problem,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum scarciti problem,spectrum scarciti,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum scarciti problem,radio spectrum,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum scarciti problem,spectrum spectrum spectrum,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum scarciti problem,access control,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum scarciti problem,spectrum user,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum scarciti problem,spectrum spectrum,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),radio spectrum,spectrum scarciti,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),radio spectrum,spectrum spectrum spectrum,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),radio spectrum,access control,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),radio spectrum,spectrum user,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),radio spectrum,spectrum spectrum,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),radio spectrum,spectrum scarciti problem,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum scarciti,radio spectrum,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum scarciti,spectrum spectrum spectrum,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum scarciti,access control,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum scarciti,spectrum user,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum scarciti,spectrum spectrum,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum scarciti,spectrum scarciti problem,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum spectrum,spectrum scarciti,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum spectrum,radio spectrum,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum spectrum,spectrum spectrum spectrum,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum spectrum,access control,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum spectrum,spectrum user,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum spectrum,spectrum scarciti problem,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum spectrum spectrum,spectrum scarciti,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum spectrum spectrum,radio spectrum,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum spectrum spectrum,access control,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum spectrum spectrum,spectrum user,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum spectrum spectrum,spectrum spectrum,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum spectrum spectrum,spectrum scarciti problem,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum user,spectrum scarciti,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum user,radio spectrum,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum user,spectrum spectrum spectrum,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum user,access control,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum user,spectrum spectrum,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum user,spectrum scarciti problem,1,0.0,2015.0,,4b092c9c-8993-4f46-b1af-1937733a74ab
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),inform outag,paper inform,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),inform outag,outag analysi,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),inform outag,wireless network,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),inform outag,paper inform outag,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),inform outag,inform outag analysi,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),paper inform,inform outag,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),paper inform,outag analysi,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),paper inform,wireless network,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),paper inform,paper inform outag,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),paper inform,inform outag analysi,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),outag analysi,paper inform,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),outag analysi,inform outag,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),outag analysi,wireless network,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),outag analysi,paper inform outag,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),outag analysi,inform outag analysi,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),inform outag analysi,paper inform,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),inform outag analysi,inform outag,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),inform outag analysi,outag analysi,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),inform outag analysi,wireless network,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),inform outag analysi,paper inform outag,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),paper inform outag,paper inform,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),paper inform outag,inform outag,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),paper inform outag,outag analysi,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),paper inform outag,wireless network,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),paper inform outag,inform outag analysi,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),wireless network,paper inform,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),wireless network,inform outag,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),wireless network,outag analysi,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),wireless network,paper inform outag,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),wireless network,inform outag analysi,1,0.0,2011.0,,5442f659-36c5-44f4-b77d-8c15b1ebf9fc
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),way spectrum,paper relay spectrum,1,0.0,2011.0,,d6cd0305-078d-4e54-99be-2e9ec0981338
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),way spectrum,relay spectrum,1,0.0,2011.0,,d6cd0305-078d-4e54-99be-2e9ec0981338
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),way spectrum,spectrum radio,1,0.0,2011.0,,d6cd0305-078d-4e54-99be-2e9ec0981338
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),paper relay spectrum,way spectrum,1,0.0,2011.0,,d6cd0305-078d-4e54-99be-2e9ec0981338
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),paper relay spectrum,relay spectrum,1,0.0,2011.0,,d6cd0305-078d-4e54-99be-2e9ec0981338
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),paper relay spectrum,spectrum radio,1,0.0,2011.0,,d6cd0305-078d-4e54-99be-2e9ec0981338
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum radio,way spectrum,1,0.0,2011.0,,d6cd0305-078d-4e54-99be-2e9ec0981338
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum radio,paper relay spectrum,1,0.0,2011.0,,d6cd0305-078d-4e54-99be-2e9ec0981338
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),spectrum radio,relay spectrum,1,0.0,2011.0,,d6cd0305-078d-4e54-99be-2e9ec0981338
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),relay spectrum,way spectrum,1,0.0,2011.0,,d6cd0305-078d-4e54-99be-2e9ec0981338
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),relay spectrum,paper relay spectrum,1,0.0,2011.0,,d6cd0305-078d-4e54-99be-2e9ec0981338
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),relay spectrum,spectrum radio,1,0.0,2011.0,,d6cd0305-078d-4e54-99be-2e9ec0981338
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),number relay,interest relay network,1,0.0,2011.0,,9ddd9ad3-d7ed-4d8c-82fe-5546f4461973
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),number relay,channel transmiss,1,0.0,2011.0,,9ddd9ad3-d7ed-4d8c-82fe-5546f4461973
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),number relay,cooper channel transmiss,1,0.0,2011.0,,9ddd9ad3-d7ed-4d8c-82fe-5546f4461973
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),channel transmiss,interest relay network,1,0.0,2011.0,,9ddd9ad3-d7ed-4d8c-82fe-5546f4461973
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),channel transmiss,number relay,1,0.0,2011.0,,9ddd9ad3-d7ed-4d8c-82fe-5546f4461973
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),channel transmiss,cooper channel transmiss,1,0.0,2011.0,,9ddd9ad3-d7ed-4d8c-82fe-5546f4461973
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),cooper channel transmiss,interest relay network,1,0.0,2011.0,,9ddd9ad3-d7ed-4d8c-82fe-5546f4461973
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),cooper channel transmiss,number relay,1,0.0,2011.0,,9ddd9ad3-d7ed-4d8c-82fe-5546f4461973
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),cooper channel transmiss,channel transmiss,1,0.0,2011.0,,9ddd9ad3-d7ed-4d8c-82fe-5546f4461973
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),interest relay network,number relay,1,0.0,2011.0,,9ddd9ad3-d7ed-4d8c-82fe-5546f4461973
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),interest relay network,channel transmiss,1,0.0,2011.0,,9ddd9ad3-d7ed-4d8c-82fe-5546f4461973
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),interest relay network,cooper channel transmiss,1,0.0,2011.0,,9ddd9ad3-d7ed-4d8c-82fe-5546f4461973
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),capac network radio,outag capac network,1,0.0,2014.0,,6c6b5636-6315-4695-b98a-191e1560a3a2
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),capac network radio,outag capac,1,0.0,2014.0,,6c6b5636-6315-4695-b98a-191e1560a3a2
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),capac network radio,capac network,1,0.0,2014.0,,6c6b5636-6315-4695-b98a-191e1560a3a2
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),outag capac network,outag capac,1,0.0,2014.0,,6c6b5636-6315-4695-b98a-191e1560a3a2
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),outag capac network,capac network radio,1,0.0,2014.0,,6c6b5636-6315-4695-b98a-191e1560a3a2
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),outag capac network,capac network,1,0.0,2014.0,,6c6b5636-6315-4695-b98a-191e1560a3a2
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),capac network,outag capac network,1,0.0,2014.0,,6c6b5636-6315-4695-b98a-191e1560a3a2
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),capac network,outag capac,1,0.0,2014.0,,6c6b5636-6315-4695-b98a-191e1560a3a2
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),capac network,capac network radio,1,0.0,2014.0,,6c6b5636-6315-4695-b98a-191e1560a3a2
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),outag capac,outag capac network,1,0.0,2014.0,,6c6b5636-6315-4695-b98a-191e1560a3a2
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),outag capac,capac network radio,1,0.0,2014.0,,6c6b5636-6315-4695-b98a-191e1560a3a2
Social and Information Networks(82.71%) | Networking and Internet Architecture(79.44%) | Neural and Evolutionary Computing(75.24%),outag capac,capac network,1,0.0,2014.0,,6c6b5636-6315-4695-b98a-191e1560a3a2
Information Theory(50.24%) | Systems and Control(44.25%) | Computational Geometry(44.17%),cooper select techniqu,select techniqu,1,0.0,2011.0,,7c53a31d-f54a-4896-aac4-ae2061c9091f
Information Theory(50.24%) | Systems and Control(44.25%) | Computational Geometry(44.17%),cooper select techniqu,cooper select,1,0.0,2011.0,,7c53a31d-f54a-4896-aac4-ae2061c9091f
Information Theory(50.24%) | Systems and Control(44.25%) | Computational Geometry(44.17%),select techniqu,cooper select,1,0.0,2011.0,,7c53a31d-f54a-4896-aac4-ae2061c9091f
Information Theory(50.24%) | Systems and Control(44.25%) | Computational Geometry(44.17%),select techniqu,cooper select techniqu,1,0.0,2011.0,,7c53a31d-f54a-4896-aac4-ae2061c9091f
Information Theory(50.24%) | Systems and Control(44.25%) | Computational Geometry(44.17%),cooper select,select techniqu,1,0.0,2011.0,,7c53a31d-f54a-4896-aac4-ae2061c9091f
Information Theory(50.24%) | Systems and Control(44.25%) | Computational Geometry(44.17%),cooper select,cooper select techniqu,1,0.0,2011.0,,7c53a31d-f54a-4896-aac4-ae2061c9091f
