domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),convert system,voltag gain,1,0.0,2017.0,,25bae987-c319-4e0c-945e-f4b58507d518
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),panel paper,paper locat,1,0.0,2011.0,,68e303fc-d5f2-428c-8691-dbb92693b30b
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),panel paper,gazipur bangladesh,1,0.0,2011.0,,68e303fc-d5f2-428c-8691-dbb92693b30b
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),panel paper,univers technolog,1,0.0,2011.0,,68e303fc-d5f2-428c-8691-dbb92693b30b
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),gazipur bangladesh,paper locat,1,0.0,2011.0,,68e303fc-d5f2-428c-8691-dbb92693b30b
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),gazipur bangladesh,univers technolog,1,0.0,2011.0,,68e303fc-d5f2-428c-8691-dbb92693b30b
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),gazipur bangladesh,panel paper,1,0.0,2011.0,,68e303fc-d5f2-428c-8691-dbb92693b30b
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper effici,effici variat,1,0.0,2013.0,,d60c72a4-1351-43fb-8add-d4c63a4ab64f
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper effici,heterojunct solar,1,0.0,2013.0,,d60c72a4-1351-43fb-8add-d4c63a4ab64f
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),paper effici,heterojunct solar cell,1,0.0,2013.0,,d60c72a4-1351-43fb-8add-d4c63a4ab64f
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),effici variat,heterojunct solar,1,0.0,2013.0,,d60c72a4-1351-43fb-8add-d4c63a4ab64f
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),effici variat,paper effici,1,0.0,2013.0,,d60c72a4-1351-43fb-8add-d4c63a4ab64f
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),effici variat,heterojunct solar cell,1,0.0,2013.0,,d60c72a4-1351-43fb-8add-d4c63a4ab64f
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),heterojunct solar,effici variat,1,0.0,2013.0,,d60c72a4-1351-43fb-8add-d4c63a4ab64f
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),heterojunct solar,paper effici,1,0.0,2013.0,,d60c72a4-1351-43fb-8add-d4c63a4ab64f
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),heterojunct solar,heterojunct solar cell,1,0.0,2013.0,,d60c72a4-1351-43fb-8add-d4c63a4ab64f
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),heterojunct solar cell,effici variat,1,0.0,2013.0,,d60c72a4-1351-43fb-8add-d4c63a4ab64f
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),heterojunct solar cell,heterojunct solar,1,0.0,2013.0,,d60c72a4-1351-43fb-8add-d4c63a4ab64f
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),heterojunct solar cell,paper effici,1,0.0,2013.0,,d60c72a4-1351-43fb-8add-d4c63a4ab64f
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),phase acdc,power factor,1,0.0,2016.0,,171c3851-08f1-4466-8d31-dd251ae014c9
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),phase acdc,effici power factor,1,0.0,2016.0,,171c3851-08f1-4466-8d31-dd251ae014c9
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),phase acdc,effici power,1,0.0,2016.0,,171c3851-08f1-4466-8d31-dd251ae014c9
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),power factor,phase acdc,1,0.0,2016.0,,171c3851-08f1-4466-8d31-dd251ae014c9
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),power factor,effici power factor,1,0.0,2016.0,,171c3851-08f1-4466-8d31-dd251ae014c9
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),power factor,effici power,1,0.0,2016.0,,171c3851-08f1-4466-8d31-dd251ae014c9
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),effici power factor,power factor,1,0.0,2016.0,,171c3851-08f1-4466-8d31-dd251ae014c9
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),effici power factor,phase acdc,1,0.0,2016.0,,171c3851-08f1-4466-8d31-dd251ae014c9
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),effici power factor,effici power,1,0.0,2016.0,,171c3851-08f1-4466-8d31-dd251ae014c9
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),effici power,power factor,1,0.0,2016.0,,171c3851-08f1-4466-8d31-dd251ae014c9
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),effici power,phase acdc,1,0.0,2016.0,,171c3851-08f1-4466-8d31-dd251ae014c9
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),effici power,effici power factor,1,0.0,2016.0,,171c3851-08f1-4466-8d31-dd251ae014c9
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),effici voltag,convert step,1,0.0,2016.0,,9e17a95a-636d-494c-8563-2fe798b54aab
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),effici voltag,effici voltag gain,1,0.0,2016.0,,9e17a95a-636d-494c-8563-2fe798b54aab
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),convert step,effici voltag gain,1,0.0,2016.0,,9e17a95a-636d-494c-8563-2fe798b54aab
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),convert step,effici voltag,1,0.0,2016.0,,9e17a95a-636d-494c-8563-2fe798b54aab
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),effici voltag gain,convert step,1,0.0,2016.0,,9e17a95a-636d-494c-8563-2fe798b54aab
Cryptography and Security(83.76%) | Symbolic Computation(80.33%) | Operating Systems(77.47%),effici voltag gain,effici voltag,1,0.0,2016.0,,9e17a95a-636d-494c-8563-2fe798b54aab
