domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),convers transmiss line,acdc transmiss system,1,0.0,2017.0,,495be4d8-ad97-47b3-8c16-d5f987f78ac3
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),system energi voltag,transform equip power,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),system energi voltag,power transform,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),system energi voltag,equip power system,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),system energi voltag,system energi,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),system energi voltag,power system energi,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),system energi voltag,power transform equip,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),system energi,transform equip power,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),system energi,power transform,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),system energi,equip power system,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),system energi,system energi voltag,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),system energi,power system energi,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),system energi,power transform equip,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),power transform equip,transform equip power,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),power transform equip,power transform,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),power transform equip,equip power system,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),power transform equip,system energi voltag,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),power transform equip,system energi,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),power transform equip,power system energi,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),transform equip power,power transform,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),transform equip power,equip power system,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),transform equip power,system energi voltag,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),transform equip power,system energi,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),transform equip power,power system energi,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Digital Libraries(50.43%) | Systems and Control(45.05%) | Operating Systems(44.07%),transform equip power,power transform equip,1,0.0,2012.0,,26ec39dc-a37d-40ef-ad33-00d7dafa2799
Cryptography and Security(64.72%) | General Literature(64.1%) | Computer Vision and Pattern Recognition(47.85%),line transmiss,gener line,1,0.0,2011.0,,0dfae3aa-425f-4755-b098-af9f835fa93b
Cryptography and Security(64.72%) | General Literature(64.1%) | Computer Vision and Pattern Recognition(47.85%),line transmiss,line resist,1,0.0,2011.0,,0dfae3aa-425f-4755-b098-af9f835fa93b
Cryptography and Security(64.72%) | General Literature(64.1%) | Computer Vision and Pattern Recognition(47.85%),line transmiss,transmiss line transmiss,1,0.0,2011.0,,0dfae3aa-425f-4755-b098-af9f835fa93b
Cryptography and Security(64.72%) | General Literature(64.1%) | Computer Vision and Pattern Recognition(47.85%),line transmiss,line transmiss loss,1,0.0,2011.0,,0dfae3aa-425f-4755-b098-af9f835fa93b
Cryptography and Security(64.72%) | General Literature(64.1%) | Computer Vision and Pattern Recognition(47.85%),gener line,line resist,1,0.0,2011.0,,0dfae3aa-425f-4755-b098-af9f835fa93b
Cryptography and Security(64.72%) | General Literature(64.1%) | Computer Vision and Pattern Recognition(47.85%),gener line,transmiss line transmiss,1,0.0,2011.0,,0dfae3aa-425f-4755-b098-af9f835fa93b
Cryptography and Security(64.72%) | General Literature(64.1%) | Computer Vision and Pattern Recognition(47.85%),gener line,line transmiss,1,0.0,2011.0,,0dfae3aa-425f-4755-b098-af9f835fa93b
Cryptography and Security(64.72%) | General Literature(64.1%) | Computer Vision and Pattern Recognition(47.85%),gener line,line transmiss loss,1,0.0,2011.0,,0dfae3aa-425f-4755-b098-af9f835fa93b
Cryptography and Security(64.72%) | General Literature(64.1%) | Computer Vision and Pattern Recognition(47.85%),line resist,gener line,1,0.0,2011.0,,0dfae3aa-425f-4755-b098-af9f835fa93b
Cryptography and Security(64.72%) | General Literature(64.1%) | Computer Vision and Pattern Recognition(47.85%),line resist,transmiss line transmiss,1,0.0,2011.0,,0dfae3aa-425f-4755-b098-af9f835fa93b
Cryptography and Security(64.72%) | General Literature(64.1%) | Computer Vision and Pattern Recognition(47.85%),line resist,line transmiss,1,0.0,2011.0,,0dfae3aa-425f-4755-b098-af9f835fa93b
Cryptography and Security(64.72%) | General Literature(64.1%) | Computer Vision and Pattern Recognition(47.85%),line resist,line transmiss loss,1,0.0,2011.0,,0dfae3aa-425f-4755-b098-af9f835fa93b
Cryptography and Security(64.72%) | General Literature(64.1%) | Computer Vision and Pattern Recognition(47.85%),line transmiss loss,gener line,1,0.0,2011.0,,0dfae3aa-425f-4755-b098-af9f835fa93b
Cryptography and Security(64.72%) | General Literature(64.1%) | Computer Vision and Pattern Recognition(47.85%),line transmiss loss,line resist,1,0.0,2011.0,,0dfae3aa-425f-4755-b098-af9f835fa93b
Cryptography and Security(64.72%) | General Literature(64.1%) | Computer Vision and Pattern Recognition(47.85%),line transmiss loss,transmiss line transmiss,1,0.0,2011.0,,0dfae3aa-425f-4755-b098-af9f835fa93b
Cryptography and Security(64.72%) | General Literature(64.1%) | Computer Vision and Pattern Recognition(47.85%),line transmiss loss,line transmiss,1,0.0,2011.0,,0dfae3aa-425f-4755-b098-af9f835fa93b
Cryptography and Security(64.72%) | General Literature(64.1%) | Computer Vision and Pattern Recognition(47.85%),transmiss line transmiss,gener line,1,0.0,2011.0,,0dfae3aa-425f-4755-b098-af9f835fa93b
Cryptography and Security(64.72%) | General Literature(64.1%) | Computer Vision and Pattern Recognition(47.85%),transmiss line transmiss,line resist,1,0.0,2011.0,,0dfae3aa-425f-4755-b098-af9f835fa93b
Cryptography and Security(64.72%) | General Literature(64.1%) | Computer Vision and Pattern Recognition(47.85%),transmiss line transmiss,line transmiss,1,0.0,2011.0,,0dfae3aa-425f-4755-b098-af9f835fa93b
Cryptography and Security(64.72%) | General Literature(64.1%) | Computer Vision and Pattern Recognition(47.85%),transmiss line transmiss,line transmiss loss,1,0.0,2011.0,,0dfae3aa-425f-4755-b098-af9f835fa93b
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),flow line,power flow,1,0.0,2016.0,,1a222ab8-2db4-4ff6-a7ef-73ddb505b37b
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),flow line,flow line compens,1,0.0,2016.0,,1a222ab8-2db4-4ff6-a7ef-73ddb505b37b
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),flow line,line compens,1,0.0,2016.0,,1a222ab8-2db4-4ff6-a7ef-73ddb505b37b
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),flow line,power flow line,1,0.0,2016.0,,1a222ab8-2db4-4ff6-a7ef-73ddb505b37b
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),power flow,flow line,1,0.0,2016.0,,1a222ab8-2db4-4ff6-a7ef-73ddb505b37b
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),power flow,flow line compens,1,0.0,2016.0,,1a222ab8-2db4-4ff6-a7ef-73ddb505b37b
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),power flow,line compens,1,0.0,2016.0,,1a222ab8-2db4-4ff6-a7ef-73ddb505b37b
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),power flow,power flow line,1,0.0,2016.0,,1a222ab8-2db4-4ff6-a7ef-73ddb505b37b
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),line compens,power flow,1,0.0,2016.0,,1a222ab8-2db4-4ff6-a7ef-73ddb505b37b
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),line compens,flow line,1,0.0,2016.0,,1a222ab8-2db4-4ff6-a7ef-73ddb505b37b
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),line compens,flow line compens,1,0.0,2016.0,,1a222ab8-2db4-4ff6-a7ef-73ddb505b37b
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),line compens,power flow line,1,0.0,2016.0,,1a222ab8-2db4-4ff6-a7ef-73ddb505b37b
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),flow line compens,power flow,1,0.0,2016.0,,1a222ab8-2db4-4ff6-a7ef-73ddb505b37b
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),flow line compens,flow line,1,0.0,2016.0,,1a222ab8-2db4-4ff6-a7ef-73ddb505b37b
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),flow line compens,line compens,1,0.0,2016.0,,1a222ab8-2db4-4ff6-a7ef-73ddb505b37b
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),flow line compens,power flow line,1,0.0,2016.0,,1a222ab8-2db4-4ff6-a7ef-73ddb505b37b
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),power flow line,power flow,1,0.0,2016.0,,1a222ab8-2db4-4ff6-a7ef-73ddb505b37b
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),power flow line,flow line,1,0.0,2016.0,,1a222ab8-2db4-4ff6-a7ef-73ddb505b37b
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),power flow line,flow line compens,1,0.0,2016.0,,1a222ab8-2db4-4ff6-a7ef-73ddb505b37b
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),power flow line,line compens,1,0.0,2016.0,,1a222ab8-2db4-4ff6-a7ef-73ddb505b37b
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),transform power gener,power gener,1,0.0,2012.0,,9c878e74-9b2f-4b65-be72-f7a59c7fbae9
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),transform power gener,oil degrad,1,0.0,2012.0,,9c878e74-9b2f-4b65-be72-f7a59c7fbae9
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),transform power gener,transform oil insul,1,0.0,2012.0,,9c878e74-9b2f-4b65-be72-f7a59c7fbae9
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),power gener,oil degrad,1,0.0,2012.0,,9c878e74-9b2f-4b65-be72-f7a59c7fbae9
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),power gener,transform power gener,1,0.0,2012.0,,9c878e74-9b2f-4b65-be72-f7a59c7fbae9
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),power gener,transform oil insul,1,0.0,2012.0,,9c878e74-9b2f-4b65-be72-f7a59c7fbae9
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),oil degrad,power gener,1,0.0,2012.0,,9c878e74-9b2f-4b65-be72-f7a59c7fbae9
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),oil degrad,transform power gener,1,0.0,2012.0,,9c878e74-9b2f-4b65-be72-f7a59c7fbae9
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),oil degrad,transform oil insul,1,0.0,2012.0,,9c878e74-9b2f-4b65-be72-f7a59c7fbae9
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),transform oil insul,power gener,1,0.0,2012.0,,9c878e74-9b2f-4b65-be72-f7a59c7fbae9
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),transform oil insul,oil degrad,1,0.0,2012.0,,9c878e74-9b2f-4b65-be72-f7a59c7fbae9
Systems and Control(90.41%) | Information Theory(71.9%) | Neural and Evolutionary Computing(65.91%),transform oil insul,transform power gener,1,0.0,2012.0,,9c878e74-9b2f-4b65-be72-f7a59c7fbae9
