domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system stabil system,stabil system,1,0.0,2016.0,,290d2f12-57e4-4658-a8e1-aaa932061046
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi sourc,power grid,1,0.0,2018.0,,e6b53f11-9fde-46d5-b0b3-65f6d8a245d6
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi sourc,load energi,1,0.0,2018.0,,e6b53f11-9fde-46d5-b0b3-65f6d8a245d6
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi sourc,energi sourc power,1,0.0,2018.0,,e6b53f11-9fde-46d5-b0b3-65f6d8a245d6
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi sourc,netzero energi,1,0.0,2021.0,,891b30e8-eda8-417e-b159-fc3b6701c293
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi sourc,energi build,1,0.0,2021.0,,891b30e8-eda8-417e-b159-fc3b6701c293
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi sourc,energi energi sourc,1,0.0,2021.0,,891b30e8-eda8-417e-b159-fc3b6701c293
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi sourc,energi energi,1,0.0,2021.0,,891b30e8-eda8-417e-b159-fc3b6701c293
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),netzero energi,energi sourc,1,0.0,2021.0,,891b30e8-eda8-417e-b159-fc3b6701c293
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),netzero energi,energi build,1,0.0,2021.0,,891b30e8-eda8-417e-b159-fc3b6701c293
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),netzero energi,energi energi sourc,1,0.0,2021.0,,891b30e8-eda8-417e-b159-fc3b6701c293
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),netzero energi,energi energi,1,0.0,2021.0,,891b30e8-eda8-417e-b159-fc3b6701c293
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi energi,netzero energi,1,0.0,2021.0,,891b30e8-eda8-417e-b159-fc3b6701c293
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi energi,energi sourc,1,0.0,2021.0,,891b30e8-eda8-417e-b159-fc3b6701c293
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi energi,energi build,1,0.0,2021.0,,891b30e8-eda8-417e-b159-fc3b6701c293
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi energi,energi energi sourc,1,0.0,2021.0,,891b30e8-eda8-417e-b159-fc3b6701c293
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi energi sourc,netzero energi,1,0.0,2021.0,,891b30e8-eda8-417e-b159-fc3b6701c293
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi energi sourc,energi sourc,1,0.0,2021.0,,891b30e8-eda8-417e-b159-fc3b6701c293
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi energi sourc,energi build,1,0.0,2021.0,,891b30e8-eda8-417e-b159-fc3b6701c293
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),energi energi sourc,energi energi,1,0.0,2021.0,,891b30e8-eda8-417e-b159-fc3b6701c293
Digital Libraries(22.98%) | Computational Geometry(20.38%) | Systems and Control(19.24%),energi method energi,power csp,1,0.0,2019.0,,f525f9f1-34b9-4e5c-b866-c5d7142050a1
Digital Libraries(22.98%) | Computational Geometry(20.38%) | Systems and Control(19.24%),energi method energi,help power,1,0.0,2019.0,,f525f9f1-34b9-4e5c-b866-c5d7142050a1
Digital Libraries(22.98%) | Computational Geometry(20.38%) | Systems and Control(19.24%),energi method energi,method energi,1,0.0,2019.0,,f525f9f1-34b9-4e5c-b866-c5d7142050a1
Digital Libraries(22.98%) | Computational Geometry(20.38%) | Systems and Control(19.24%),energi method energi,energi method,1,0.0,2019.0,,f525f9f1-34b9-4e5c-b866-c5d7142050a1
Digital Libraries(22.98%) | Computational Geometry(20.38%) | Systems and Control(19.24%),energi method,power csp,1,0.0,2019.0,,f525f9f1-34b9-4e5c-b866-c5d7142050a1
Digital Libraries(22.98%) | Computational Geometry(20.38%) | Systems and Control(19.24%),energi method,energi method energi,1,0.0,2019.0,,f525f9f1-34b9-4e5c-b866-c5d7142050a1
Digital Libraries(22.98%) | Computational Geometry(20.38%) | Systems and Control(19.24%),energi method,help power,1,0.0,2019.0,,f525f9f1-34b9-4e5c-b866-c5d7142050a1
Digital Libraries(22.98%) | Computational Geometry(20.38%) | Systems and Control(19.24%),energi method,method energi,1,0.0,2019.0,,f525f9f1-34b9-4e5c-b866-c5d7142050a1
Digital Libraries(22.98%) | Computational Geometry(20.38%) | Systems and Control(19.24%),method energi,power csp,1,0.0,2019.0,,f525f9f1-34b9-4e5c-b866-c5d7142050a1
Digital Libraries(22.98%) | Computational Geometry(20.38%) | Systems and Control(19.24%),method energi,energi method energi,1,0.0,2019.0,,f525f9f1-34b9-4e5c-b866-c5d7142050a1
Digital Libraries(22.98%) | Computational Geometry(20.38%) | Systems and Control(19.24%),method energi,help power,1,0.0,2019.0,,f525f9f1-34b9-4e5c-b866-c5d7142050a1
Digital Libraries(22.98%) | Computational Geometry(20.38%) | Systems and Control(19.24%),method energi,energi method,1,0.0,2019.0,,f525f9f1-34b9-4e5c-b866-c5d7142050a1
Digital Libraries(22.98%) | Computational Geometry(20.38%) | Systems and Control(19.24%),power csp,energi method energi,1,0.0,2019.0,,f525f9f1-34b9-4e5c-b866-c5d7142050a1
Digital Libraries(22.98%) | Computational Geometry(20.38%) | Systems and Control(19.24%),power csp,help power,1,0.0,2019.0,,f525f9f1-34b9-4e5c-b866-c5d7142050a1
Digital Libraries(22.98%) | Computational Geometry(20.38%) | Systems and Control(19.24%),power csp,method energi,1,0.0,2019.0,,f525f9f1-34b9-4e5c-b866-c5d7142050a1
Digital Libraries(22.98%) | Computational Geometry(20.38%) | Systems and Control(19.24%),power csp,energi method,1,0.0,2019.0,,f525f9f1-34b9-4e5c-b866-c5d7142050a1
Digital Libraries(22.98%) | Computational Geometry(20.38%) | Systems and Control(19.24%),help power,power csp,1,0.0,2019.0,,f525f9f1-34b9-4e5c-b866-c5d7142050a1
Digital Libraries(22.98%) | Computational Geometry(20.38%) | Systems and Control(19.24%),help power,energi method energi,1,0.0,2019.0,,f525f9f1-34b9-4e5c-b866-c5d7142050a1
Digital Libraries(22.98%) | Computational Geometry(20.38%) | Systems and Control(19.24%),help power,method energi,1,0.0,2019.0,,f525f9f1-34b9-4e5c-b866-c5d7142050a1
Digital Libraries(22.98%) | Computational Geometry(20.38%) | Systems and Control(19.24%),help power,energi method,1,0.0,2019.0,,f525f9f1-34b9-4e5c-b866-c5d7142050a1
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system subsystem,system architectur,1,0.0,2017.0,,bf09d96a-813c-462d-9a3e-f30b7a9ff427
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system subsystem,understand system,1,0.0,2017.0,,bf09d96a-813c-462d-9a3e-f30b7a9ff427
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system subsystem,system architectur control,1,0.0,2017.0,,bf09d96a-813c-462d-9a3e-f30b7a9ff427
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),understand system,system architectur,1,0.0,2017.0,,bf09d96a-813c-462d-9a3e-f30b7a9ff427
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),understand system,system architectur control,1,0.0,2017.0,,bf09d96a-813c-462d-9a3e-f30b7a9ff427
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),understand system,system subsystem,1,0.0,2017.0,,bf09d96a-813c-462d-9a3e-f30b7a9ff427
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system architectur control,system architectur,1,0.0,2017.0,,bf09d96a-813c-462d-9a3e-f30b7a9ff427
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system architectur control,understand system,1,0.0,2017.0,,bf09d96a-813c-462d-9a3e-f30b7a9ff427
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system architectur control,system subsystem,1,0.0,2017.0,,bf09d96a-813c-462d-9a3e-f30b7a9ff427
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system architectur,understand system,1,0.0,2017.0,,bf09d96a-813c-462d-9a3e-f30b7a9ff427
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system architectur,system architectur control,1,0.0,2017.0,,bf09d96a-813c-462d-9a3e-f30b7a9ff427
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),system architectur,system subsystem,1,0.0,2017.0,,bf09d96a-813c-462d-9a3e-f30b7a9ff427
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),sourc photovolta,power gener,1,0.0,2016.0,,769a9437-b6db-413a-8044-0252b337dff3
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),power gener,sourc photovolta,1,0.0,2016.0,,769a9437-b6db-413a-8044-0252b337dff3
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),power gener,fossilfuel energi,1,0.0,2020.0,,2adbe8e7-d3c6-4d2a-a8f4-f15be0971bbe
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),power gener,adopt power,1,0.0,2020.0,,2adbe8e7-d3c6-4d2a-a8f4-f15be0971bbe
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),adopt power,fossilfuel energi,1,0.0,2020.0,,2adbe8e7-d3c6-4d2a-a8f4-f15be0971bbe
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),adopt power,power gener,1,0.0,2020.0,,2adbe8e7-d3c6-4d2a-a8f4-f15be0971bbe
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),fossilfuel energi,adopt power,1,0.0,2020.0,,2adbe8e7-d3c6-4d2a-a8f4-f15be0971bbe
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),fossilfuel energi,power gener,1,0.0,2020.0,,2adbe8e7-d3c6-4d2a-a8f4-f15be0971bbe
Systems and Control(69.97%) | Cryptography and Security(45.51%) | Mathematical Software(39.0%),paracoccu marginatu,papaya mealybug,1,0.0,2016.0,,059ee14c-6de7-4f4f-8a93-cd6e42eaff5e
Systems and Control(69.97%) | Cryptography and Security(45.51%) | Mathematical Software(39.0%),paracoccu marginatu,mealybug paracoccu,1,0.0,2016.0,,059ee14c-6de7-4f4f-8a93-cd6e42eaff5e
Systems and Control(69.97%) | Cryptography and Security(45.51%) | Mathematical Software(39.0%),mealybug paracoccu,paracoccu marginatu,1,0.0,2016.0,,059ee14c-6de7-4f4f-8a93-cd6e42eaff5e
Systems and Control(69.97%) | Cryptography and Security(45.51%) | Mathematical Software(39.0%),mealybug paracoccu,papaya mealybug,1,0.0,2016.0,,059ee14c-6de7-4f4f-8a93-cd6e42eaff5e
Systems and Control(69.97%) | Cryptography and Security(45.51%) | Mathematical Software(39.0%),papaya mealybug,paracoccu marginatu,1,0.0,2016.0,,059ee14c-6de7-4f4f-8a93-cd6e42eaff5e
Systems and Control(69.97%) | Cryptography and Security(45.51%) | Mathematical Software(39.0%),papaya mealybug,mealybug paracoccu,1,0.0,2016.0,,059ee14c-6de7-4f4f-8a93-cd6e42eaff5e
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),distribut system,power failur,1,0.0,2016.0,,c93fa61d-b94b-47e3-ad24-f7117dec262f
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),distribut system,consum power,1,0.0,2016.0,,c93fa61d-b94b-47e3-ad24-f7117dec262f
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),consum power,power failur,1,0.0,2016.0,,c93fa61d-b94b-47e3-ad24-f7117dec262f
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),consum power,distribut system,1,0.0,2016.0,,c93fa61d-b94b-47e3-ad24-f7117dec262f
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),power failur,distribut system,1,0.0,2016.0,,c93fa61d-b94b-47e3-ad24-f7117dec262f
Emerging Technologies(74.01%) | Systems and Control(67.05%) | Other Computer Science(66.39%),power failur,consum power,1,0.0,2016.0,,c93fa61d-b94b-47e3-ad24-f7117dec262f
Databases(35.32%) | Systems and Control(27.45%) | Multimedia(27.23%),solut vehicl,charg vehicl,1,0.0,2021.0,,adf200be-6fcf-4504-a867-bb6dcddaf67a
Databases(35.32%) | Systems and Control(27.45%) | Multimedia(27.23%),solut vehicl,vehicl problem,1,0.0,2021.0,,adf200be-6fcf-4504-a867-bb6dcddaf67a
Databases(35.32%) | Systems and Control(27.45%) | Multimedia(27.23%),charg vehicl,vehicl problem,1,0.0,2021.0,,adf200be-6fcf-4504-a867-bb6dcddaf67a
Databases(35.32%) | Systems and Control(27.45%) | Multimedia(27.23%),charg vehicl,solut vehicl,1,0.0,2021.0,,adf200be-6fcf-4504-a867-bb6dcddaf67a
Databases(35.32%) | Systems and Control(27.45%) | Multimedia(27.23%),vehicl problem,charg vehicl,1,0.0,2021.0,,adf200be-6fcf-4504-a867-bb6dcddaf67a
Databases(35.32%) | Systems and Control(27.45%) | Multimedia(27.23%),vehicl problem,solut vehicl,1,0.0,2021.0,,adf200be-6fcf-4504-a867-bb6dcddaf67a
