domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic chang,composit framework drone,1,0.0,2021.0,,6697b2a6-44fa-4dcc-bed5-79f659d4c86b
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid qo inform,approach cloud servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid qo inform,approach shortterm,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid qo inform,provid qo,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid qo inform,period servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid qo inform,servic period servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid qo inform,qo inform,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid qo inform,servic period,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid qo inform,approach cloud,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid qo inform,approach shortterm trial,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid qo inform,cloud servic period,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid qo inform,cloud servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid qo inform,period servic provid,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach shortterm,approach cloud servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach shortterm,provid qo,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach shortterm,period servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach shortterm,provid qo inform,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach shortterm,servic period servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach shortterm,qo inform,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach shortterm,servic period,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach shortterm,approach cloud,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach shortterm,approach shortterm trial,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach shortterm,cloud servic period,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach shortterm,cloud servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach shortterm,period servic provid,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach cloud,approach cloud servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach cloud,approach shortterm,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach cloud,provid qo,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach cloud,period servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach cloud,provid qo inform,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach cloud,servic period servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach cloud,qo inform,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach cloud,servic period,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach cloud,approach shortterm trial,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach cloud,cloud servic period,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach cloud,cloud servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach cloud,period servic provid,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),period servic provid,approach cloud servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),period servic provid,approach shortterm,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),period servic provid,provid qo,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),period servic provid,period servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),period servic provid,provid qo inform,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),period servic provid,servic period servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),period servic provid,qo inform,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),period servic provid,servic period,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),period servic provid,approach cloud,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),period servic provid,approach shortterm trial,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),period servic provid,cloud servic period,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),period servic provid,cloud servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid qo,approach cloud servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid qo,approach shortterm,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid qo,period servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid qo,provid qo inform,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid qo,servic period servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid qo,qo inform,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid qo,servic period,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid qo,approach cloud,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid qo,approach shortterm trial,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid qo,cloud servic period,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid qo,cloud servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),provid qo,period servic provid,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),period servic,approach cloud servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),period servic,approach shortterm,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),period servic,provid qo,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),period servic,provid qo inform,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),period servic,servic period servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),period servic,qo inform,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),period servic,servic period,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),period servic,approach cloud,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),period servic,approach shortterm trial,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),period servic,cloud servic period,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),period servic,cloud servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),period servic,period servic provid,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach shortterm trial,approach cloud servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach shortterm trial,approach shortterm,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach shortterm trial,provid qo,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach shortterm trial,period servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach shortterm trial,provid qo inform,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach shortterm trial,servic period servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach shortterm trial,qo inform,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach shortterm trial,servic period,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach shortterm trial,approach cloud,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach shortterm trial,cloud servic period,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach shortterm trial,cloud servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),approach shortterm trial,period servic provid,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),compon servic,reput compon servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),compon servic,framework servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),compon servic,framework reput,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),compon servic,indic framework,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),compon servic,reput bootstrap,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),compon servic,bootstrap framework,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),compon servic,bootstrap framework servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),compon servic,reput servic,1,0.0,2021.0,,c633e4ae-02a2-4dd8-8205-157439fdb396
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),compon servic,servic composit,1,0.0,2021.0,,c633e4ae-02a2-4dd8-8205-157439fdb396
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),compon servic,compon servic composit,1,0.0,2021.0,,c633e4ae-02a2-4dd8-8205-157439fdb396
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),compon servic,reput compon,1,0.0,2021.0,,c633e4ae-02a2-4dd8-8205-157439fdb396
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),compon servic,framework reput servic,1,0.0,2021.0,,c633e4ae-02a2-4dd8-8205-157439fdb396
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),compon servic,servic composit prefer,1,0.0,2021.0,,c633e4ae-02a2-4dd8-8205-157439fdb396
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework servic,reput compon servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework servic,compon servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework servic,framework reput,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework servic,indic framework,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework servic,reput bootstrap,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework servic,bootstrap framework,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework servic,bootstrap framework servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),bootstrap framework servic,reput compon servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),bootstrap framework servic,compon servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),bootstrap framework servic,framework servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),bootstrap framework servic,framework reput,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),bootstrap framework servic,indic framework,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),bootstrap framework servic,reput bootstrap,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),bootstrap framework servic,bootstrap framework,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),bootstrap framework,reput compon servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),bootstrap framework,compon servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),bootstrap framework,framework servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),bootstrap framework,framework reput,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),bootstrap framework,indic framework,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),bootstrap framework,reput bootstrap,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),bootstrap framework,bootstrap framework servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),indic framework,reput compon servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),indic framework,compon servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),indic framework,framework servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),indic framework,framework reput,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),indic framework,reput bootstrap,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),indic framework,bootstrap framework,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),indic framework,bootstrap framework servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework reput,reput compon servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework reput,compon servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework reput,framework servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework reput,indic framework,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework reput,reput bootstrap,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework reput,bootstrap framework,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework reput,bootstrap framework servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework reput,reput servic,1,0.0,2021.0,,c633e4ae-02a2-4dd8-8205-157439fdb396
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework reput,servic composit,1,0.0,2021.0,,c633e4ae-02a2-4dd8-8205-157439fdb396
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework reput,compon servic composit,1,0.0,2021.0,,c633e4ae-02a2-4dd8-8205-157439fdb396
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework reput,reput compon,1,0.0,2021.0,,c633e4ae-02a2-4dd8-8205-157439fdb396
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework reput,framework reput servic,1,0.0,2021.0,,c633e4ae-02a2-4dd8-8205-157439fdb396
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework reput,servic composit prefer,1,0.0,2021.0,,c633e4ae-02a2-4dd8-8205-157439fdb396
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),reput compon servic,compon servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),reput compon servic,framework servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),reput compon servic,framework reput,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),reput compon servic,indic framework,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),reput compon servic,reput bootstrap,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),reput compon servic,bootstrap framework,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),reput compon servic,bootstrap framework servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),reput compon servic,reput servic,1,0.0,2021.0,,c633e4ae-02a2-4dd8-8205-157439fdb396
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),reput compon servic,servic composit,1,0.0,2021.0,,c633e4ae-02a2-4dd8-8205-157439fdb396
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),reput compon servic,compon servic composit,1,0.0,2021.0,,c633e4ae-02a2-4dd8-8205-157439fdb396
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),reput compon servic,reput compon,1,0.0,2021.0,,c633e4ae-02a2-4dd8-8205-157439fdb396
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),reput compon servic,framework reput servic,1,0.0,2021.0,,c633e4ae-02a2-4dd8-8205-157439fdb396
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),reput compon servic,servic composit prefer,1,0.0,2021.0,,c633e4ae-02a2-4dd8-8205-157439fdb396
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),reput bootstrap,reput compon servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),reput bootstrap,compon servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),reput bootstrap,framework servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),reput bootstrap,framework reput,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),reput bootstrap,indic framework,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),reput bootstrap,bootstrap framework,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),reput bootstrap,bootstrap framework servic,1,0.0,2021.0,,6963611d-2af0-48a9-8030-af329614f79f
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework reput servic,reput compon servic,1,0.0,2021.0,,c633e4ae-02a2-4dd8-8205-157439fdb396
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework reput servic,reput servic,1,0.0,2021.0,,c633e4ae-02a2-4dd8-8205-157439fdb396
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework reput servic,servic composit,1,0.0,2021.0,,c633e4ae-02a2-4dd8-8205-157439fdb396
