domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",system secur data,secur data,1,0.0,2021.0,,77f4cb48-0d0e-48dc-91e7-b72226e6b7d6
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",paper nano commun,commun hnc,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",paper nano commun,paper insight,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",paper nano commun,system mode commun,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",paper insight,paper nano,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",paper insight,mode commun,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",paper insight,paper nano commun,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",paper insight,system mode,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",paper insight,hnc system,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",paper insight,commun hnc,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",paper insight,system mode commun,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",paper nano,mode commun,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",paper nano,paper nano commun,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",paper nano,system mode,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",paper nano,hnc system,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",paper nano,commun hnc,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",paper nano,paper insight,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",paper nano,system mode commun,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",hnc system,paper nano,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",hnc system,mode commun,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",hnc system,paper nano commun,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",hnc system,system mode,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",hnc system,commun hnc,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",hnc system,paper insight,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",hnc system,system mode commun,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",system mode,paper nano,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",system mode,mode commun,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",system mode,paper nano commun,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",system mode,hnc system,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",system mode,commun hnc,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",system mode,paper insight,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",system mode,system mode commun,1,0.0,2019.0,,4a6b7086-cde0-4af7-817e-9161c866e0b0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",channel estim,perform data,1,0.0,2013.0,,edc52dea-5102-4d2c-8e27-7774bc9122a4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",channel estim,perform data detect,1,0.0,2013.0,,edc52dea-5102-4d2c-8e27-7774bc9122a4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",channel estim,data detect,1,0.0,2013.0,,edc52dea-5102-4d2c-8e27-7774bc9122a4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",channel estim,detect decod,1,0.0,2013.0,,edc52dea-5102-4d2c-8e27-7774bc9122a4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",channel estim,commun system,1,0.0,2015.0,,92caf4ed-8848-4c4b-9777-8cc5f1a8dff6
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",channel estim,twostag channel,1,0.0,2015.0,,92caf4ed-8848-4c4b-9777-8cc5f1a8dff6
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",perform data detect,perform data,1,0.0,2013.0,,edc52dea-5102-4d2c-8e27-7774bc9122a4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",perform data detect,data detect,1,0.0,2013.0,,edc52dea-5102-4d2c-8e27-7774bc9122a4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",perform data detect,channel estim,1,0.0,2013.0,,edc52dea-5102-4d2c-8e27-7774bc9122a4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",perform data detect,detect decod,1,0.0,2013.0,,edc52dea-5102-4d2c-8e27-7774bc9122a4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",data detect,perform data,1,0.0,2013.0,,edc52dea-5102-4d2c-8e27-7774bc9122a4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",data detect,perform data detect,1,0.0,2013.0,,edc52dea-5102-4d2c-8e27-7774bc9122a4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",data detect,channel estim,1,0.0,2013.0,,edc52dea-5102-4d2c-8e27-7774bc9122a4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",data detect,detect decod,1,0.0,2013.0,,edc52dea-5102-4d2c-8e27-7774bc9122a4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",perform data,perform data detect,1,0.0,2013.0,,edc52dea-5102-4d2c-8e27-7774bc9122a4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",perform data,data detect,1,0.0,2013.0,,edc52dea-5102-4d2c-8e27-7774bc9122a4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",perform data,channel estim,1,0.0,2013.0,,edc52dea-5102-4d2c-8e27-7774bc9122a4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",perform data,detect decod,1,0.0,2013.0,,edc52dea-5102-4d2c-8e27-7774bc9122a4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",detect decod,perform data,1,0.0,2013.0,,edc52dea-5102-4d2c-8e27-7774bc9122a4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",detect decod,perform data detect,1,0.0,2013.0,,edc52dea-5102-4d2c-8e27-7774bc9122a4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",detect decod,data detect,1,0.0,2013.0,,edc52dea-5102-4d2c-8e27-7774bc9122a4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",detect decod,channel estim,1,0.0,2013.0,,edc52dea-5102-4d2c-8e27-7774bc9122a4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",commun system,twostag channel,1,0.0,2015.0,,92caf4ed-8848-4c4b-9777-8cc5f1a8dff6
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",commun system,channel estim,1,0.0,2015.0,,92caf4ed-8848-4c4b-9777-8cc5f1a8dff6
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",twostag channel,commun system,1,0.0,2015.0,,92caf4ed-8848-4c4b-9777-8cc5f1a8dff6
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",twostag channel,channel estim,1,0.0,2015.0,,92caf4ed-8848-4c4b-9777-8cc5f1a8dff6
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",platform role,sensor network,1,0.0,2021.0,,c8128fd0-7cd3-4769-be16-bdb3eb81cc82
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",wireless sensor,wireless sensor network,1,0.0,2019.0,,3e852fd2-a346-4965-a342-6fd7a9add5e4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",wireless sensor,sensor network,1,0.0,2019.0,,3e852fd2-a346-4965-a342-6fd7a9add5e4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",wireless sensor network,wireless sensor,1,0.0,2019.0,,3e852fd2-a346-4965-a342-6fd7a9add5e4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",wireless sensor network,sensor network,1,0.0,2019.0,,3e852fd2-a346-4965-a342-6fd7a9add5e4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",sensor network system,network system,1,0.0,2017.0,,8321e6de-5ca4-4e4f-ad80-b8068915a8d8
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",sensor network system,sensor network,1,0.0,2017.0,,8321e6de-5ca4-4e4f-ad80-b8068915a8d8
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",network system,sensor network system,1,0.0,2017.0,,8321e6de-5ca4-4e4f-ad80-b8068915a8d8
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",network system,sensor network,1,0.0,2017.0,,8321e6de-5ca4-4e4f-ad80-b8068915a8d8
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",sensor network,network system,1,0.0,2017.0,,8321e6de-5ca4-4e4f-ad80-b8068915a8d8
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",sensor network,sensor network system,1,0.0,2017.0,,8321e6de-5ca4-4e4f-ad80-b8068915a8d8
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",sensor network,wireless sensor,1,0.0,2019.0,,3e852fd2-a346-4965-a342-6fd7a9add5e4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",sensor network,wireless sensor network,1,0.0,2019.0,,3e852fd2-a346-4965-a342-6fd7a9add5e4
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",sensor network,platform role,1,0.0,2021.0,,c8128fd0-7cd3-4769-be16-bdb3eb81cc82
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",area network,wpan wireless,1,0.0,2012.0,,53b74a37-0540-4c6e-b83d-c1d9048ec2fc
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",area network,commun applic,1,0.0,2012.0,,53b74a37-0540-4c6e-b83d-c1d9048ec2fc
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",area network,network wpan,1,0.0,2013.0,,617d89fa-8895-4cb6-9a0c-12bd11a5bc69
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",wpan wireless,area network,1,0.0,2012.0,,53b74a37-0540-4c6e-b83d-c1d9048ec2fc
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",wpan wireless,commun applic,1,0.0,2012.0,,53b74a37-0540-4c6e-b83d-c1d9048ec2fc
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",commun applic,area network,1,0.0,2012.0,,53b74a37-0540-4c6e-b83d-c1d9048ec2fc
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",commun applic,wpan wireless,1,0.0,2012.0,,53b74a37-0540-4c6e-b83d-c1d9048ec2fc
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",network wpan,area network,1,0.0,2013.0,,617d89fa-8895-4cb6-9a0c-12bd11a5bc69
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",framework health,health prescript,1,0.0,2018.0,,da76b17e-445e-428b-974b-1523f774cb40
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",framework health,paper secur system,1,0.0,2018.0,,da76b17e-445e-428b-974b-1523f774cb40
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",health prescript,paper secur system,1,0.0,2018.0,,da76b17e-445e-428b-974b-1523f774cb40
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",health prescript,framework health,1,0.0,2018.0,,da76b17e-445e-428b-974b-1523f774cb40
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",paper secur system,health prescript,1,0.0,2018.0,,da76b17e-445e-428b-974b-1523f774cb40
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",paper secur system,framework health,1,0.0,2018.0,,da76b17e-445e-428b-974b-1523f774cb40
Sound(76.28%) | Cryptography and Security(42.99%) | Graphics(31.83%),diseas diseas rice,rice leaf,1,0.0,2020.0,,61184511-b7f6-4ea0-a220-533da7464cc0
Sound(76.28%) | Cryptography and Security(42.99%) | Graphics(31.83%),diseas diseas rice,recognit rice leaf,1,0.0,2020.0,,61184511-b7f6-4ea0-a220-533da7464cc0
Sound(76.28%) | Cryptography and Security(42.99%) | Graphics(31.83%),recognit rice leaf,rice leaf,1,0.0,2020.0,,61184511-b7f6-4ea0-a220-533da7464cc0
Sound(76.28%) | Cryptography and Security(42.99%) | Graphics(31.83%),recognit rice leaf,diseas diseas rice,1,0.0,2020.0,,61184511-b7f6-4ea0-a220-533da7464cc0
Sound(76.28%) | Cryptography and Security(42.99%) | Graphics(31.83%),rice leaf,recognit rice leaf,1,0.0,2020.0,,61184511-b7f6-4ea0-a220-533da7464cc0
Sound(76.28%) | Cryptography and Security(42.99%) | Graphics(31.83%),rice leaf,diseas diseas rice,1,0.0,2020.0,,61184511-b7f6-4ea0-a220-533da7464cc0
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",rffso gain,radio space,1,0.0,2020.0,,4d14891d-f76c-4e29-8c14-59d11e0199be
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",rffso gain,paper secur,1,0.0,2020.0,,4d14891d-f76c-4e29-8c14-59d11e0199be
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",radio space,rffso gain,1,0.0,2020.0,,4d14891d-f76c-4e29-8c14-59d11e0199be
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",radio space,paper secur,1,0.0,2020.0,,4d14891d-f76c-4e29-8c14-59d11e0199be
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",paper secur,rffso gain,1,0.0,2020.0,,4d14891d-f76c-4e29-8c14-59d11e0199be
"Networking and Internet Architecture(79.78%) | Cryptography and Security(78.16%) | Distributed, Parallel, and Cluster Computing(74.92%)",paper secur,radio space,1,0.0,2020.0,,4d14891d-f76c-4e29-8c14-59d11e0199be
