domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",recognit system activ,data learn,1,0.0,2014.0,,8f6e90c3-632a-4e85-9a47-280abf8f1f94
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",extract ziziphu mauritiana,mauritiana mice,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",extract ziziphu mauritiana,crude extract ziziphu,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",extract ziziphu mauritiana,extract ziziphu,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",extract ziziphu mauritiana,studi antidiarrh activ,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",extract ziziphu mauritiana,antidiarrh activ crude,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",extract ziziphu mauritiana,mauritiana mice model,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",ziziphu mauritiana,studi antidiarrh,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",ziziphu mauritiana,purpos studi,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",ziziphu mauritiana,extract ziziphu mauritiana,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",ziziphu mauritiana,mice model,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",ziziphu mauritiana,mauritiana mice,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",ziziphu mauritiana,crude extract ziziphu,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",ziziphu mauritiana,extract ziziphu,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",ziziphu mauritiana,studi antidiarrh activ,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",ziziphu mauritiana,antidiarrh activ crude,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",ziziphu mauritiana,mauritiana mice model,1,0.0,2014.0,,c6ee8cd1-205b-46d9-8ced-8657f8ec88f2
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",data collect,realworld activ,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",data collect,collect sensor process,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",data collect,realworld activ data,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",data collect,sensor process,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",data collect,process set sensor,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",data collect,sensor activ,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",realworld activ,data collect,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",realworld activ,collect sensor process,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",realworld activ,realworld activ data,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",realworld activ,sensor process,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",realworld activ,process set sensor,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",realworld activ,sensor activ,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",realworld activ data,data collect,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",realworld activ data,realworld activ,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",realworld activ data,collect sensor process,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",realworld activ data,sensor process,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",realworld activ data,process set sensor,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",realworld activ data,sensor activ,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",collect sensor process,data collect,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",collect sensor process,realworld activ,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",collect sensor process,realworld activ data,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",collect sensor process,sensor process,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",collect sensor process,process set sensor,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",collect sensor process,sensor activ,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",sensor activ,data collect,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",sensor activ,realworld activ,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",sensor activ,collect sensor process,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",sensor activ,realworld activ data,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",sensor activ,sensor process,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",sensor activ,process set sensor,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",sensor process,data collect,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",sensor process,realworld activ,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",sensor process,collect sensor process,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",sensor process,realworld activ data,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",sensor process,process set sensor,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",sensor process,sensor activ,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",process set sensor,data collect,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",process set sensor,realworld activ,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",process set sensor,collect sensor process,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",process set sensor,realworld activ data,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",process set sensor,sensor process,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",process set sensor,sensor activ,1,0.0,2011.0,,13fa43d6-5909-4f4e-a001-310ff5db6c4b
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",activ monitor person,longterm lifestyl,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",activ monitor person,person longterm,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",activ monitor person,way person,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",activ monitor person,monitor person,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",activ monitor person,activ monitor,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",longterm lifestyl,person longterm,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",longterm lifestyl,way person,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",longterm lifestyl,activ monitor person,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",longterm lifestyl,monitor person,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",longterm lifestyl,activ monitor,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",person longterm,longterm lifestyl,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",person longterm,way person,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",person longterm,activ monitor person,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",person longterm,monitor person,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",person longterm,activ monitor,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",way person,longterm lifestyl,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",way person,person longterm,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",way person,activ monitor person,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",way person,monitor person,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",way person,activ monitor,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",activ monitor,longterm lifestyl,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",activ monitor,person longterm,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",activ monitor,way person,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",activ monitor,activ monitor person,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",activ monitor,monitor person,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",monitor person,longterm lifestyl,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",monitor person,person longterm,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",monitor person,way person,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",monitor person,activ monitor person,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
"Cryptography and Security(84.11%) | Computational Engineering, Finance, and Science(64.74%) | Computer Vision and Pattern Recognition(63.09%)",monitor person,activ monitor,1,0.0,2012.0,,34bb01c6-9229-4285-8b43-2faedf57043c
