domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper design fabric,compliant gripper,1,0.0,2020.0,,2e45f132-af8f-47b9-8d27-86e87fc21a6d
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",compliant flexur motion,design tiptiltpiston compliant,1,0.0,2019.0,,efa830eb-4772-4441-a23a-67533b6e8801
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",compliant flexur motion,flexur motion,1,0.0,2019.0,,efa830eb-4772-4441-a23a-67533b6e8801
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",compliant flexur motion,tiptiltpiston compliant,1,0.0,2019.0,,efa830eb-4772-4441-a23a-67533b6e8801
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",compliant flexur motion,paper design,1,0.0,2019.0,,efa830eb-4772-4441-a23a-67533b6e8801
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",compliant flexur motion,compliant flexur,1,0.0,2019.0,,efa830eb-4772-4441-a23a-67533b6e8801
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan beam,design model flexur,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan beam,flexur mechan beam,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan beam,design model,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan beam,paper design,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan beam,paper design model,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan beam,model flexur,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan beam,model flexur mechan,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan beam,flexur mechan,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model flexur mechan,mechan beam,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model flexur mechan,design model flexur,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model flexur mechan,flexur mechan beam,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model flexur mechan,design model,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model flexur mechan,paper design,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model flexur mechan,paper design model,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model flexur mechan,model flexur,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model flexur mechan,flexur mechan,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model flexur,mechan beam,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model flexur,design model flexur,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model flexur,flexur mechan beam,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model flexur,design model,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model flexur,paper design,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model flexur,paper design model,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model flexur,model flexur mechan,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model flexur,flexur mechan,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan beam,mechan beam,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan beam,design model flexur,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan beam,design model,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan beam,paper design,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan beam,paper design model,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan beam,model flexur,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan beam,model flexur mechan,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",flexur mechan beam,flexur mechan,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design model flexur,mechan beam,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design model flexur,flexur mechan beam,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design model flexur,design model,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design model flexur,paper design,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design model flexur,paper design model,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design model flexur,model flexur,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design model flexur,model flexur mechan,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",design model flexur,flexur mechan,1,0.0,2019.0,,003ccb5c-b1ac-41f2-be03-9aea07e86433
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model mechan,paper model,1,0.0,2019.0,,dce935a4-c9dc-4982-86e2-fbf1a819d614
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model mechan,model mechan motion,1,0.0,2019.0,,dce935a4-c9dc-4982-86e2-fbf1a819d614
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model mechan,paper model mechan,1,0.0,2019.0,,dce935a4-c9dc-4982-86e2-fbf1a819d614
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model mechan,mechan motion,1,0.0,2019.0,,dce935a4-c9dc-4982-86e2-fbf1a819d614
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper model mechan,paper model,1,0.0,2019.0,,dce935a4-c9dc-4982-86e2-fbf1a819d614
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper model mechan,model mechan,1,0.0,2019.0,,dce935a4-c9dc-4982-86e2-fbf1a819d614
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper model mechan,model mechan motion,1,0.0,2019.0,,dce935a4-c9dc-4982-86e2-fbf1a819d614
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper model mechan,mechan motion,1,0.0,2019.0,,dce935a4-c9dc-4982-86e2-fbf1a819d614
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model mechan motion,paper model,1,0.0,2019.0,,dce935a4-c9dc-4982-86e2-fbf1a819d614
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model mechan motion,model mechan,1,0.0,2019.0,,dce935a4-c9dc-4982-86e2-fbf1a819d614
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model mechan motion,paper model mechan,1,0.0,2019.0,,dce935a4-c9dc-4982-86e2-fbf1a819d614
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",model mechan motion,mechan motion,1,0.0,2019.0,,dce935a4-c9dc-4982-86e2-fbf1a819d614
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",compliant gripper,paper design fabric,1,0.0,2020.0,,2e45f132-af8f-47b9-8d27-86e87fc21a6d
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",compliant gripper,paper design,1,0.0,2020.0,,2e45f132-af8f-47b9-8d27-86e87fc21a6d
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan state mechan,mechan decad,1,0.0,2020.0,,a7730c14-bb04-4892-8a92-c7bcc8362541
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper framework mechan,framework mechan,1,0.0,2018.0,,fa772cd8-c1cb-421a-bf8d-575844ef44a3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper framework mechan,rigidbodi mechan,1,0.0,2018.0,,fa772cd8-c1cb-421a-bf8d-575844ef44a3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper framework mechan,paper framework,1,0.0,2018.0,,fa772cd8-c1cb-421a-bf8d-575844ef44a3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper framework mechan,stiffnessharden mechan paper,1,0.0,2018.0,,fa772cd8-c1cb-421a-bf8d-575844ef44a3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper compliant fourbar,rigidbodi mechan,1,0.0,2017.0,,8fbbee8c-ced4-4308-80fc-f7150e9be101
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper compliant fourbar,mechan decad compliant,1,0.0,2017.0,,8fbbee8c-ced4-4308-80fc-f7150e9be101
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper compliant fourbar,paper compliant,1,0.0,2017.0,,8fbbee8c-ced4-4308-80fc-f7150e9be101
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper compliant fourbar,mechan decad,1,0.0,2017.0,,8fbbee8c-ced4-4308-80fc-f7150e9be101
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan decad compliant,rigidbodi mechan,1,0.0,2017.0,,8fbbee8c-ced4-4308-80fc-f7150e9be101
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan decad compliant,paper compliant,1,0.0,2017.0,,8fbbee8c-ced4-4308-80fc-f7150e9be101
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan decad compliant,mechan decad,1,0.0,2017.0,,8fbbee8c-ced4-4308-80fc-f7150e9be101
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan decad compliant,paper compliant fourbar,1,0.0,2017.0,,8fbbee8c-ced4-4308-80fc-f7150e9be101
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper compliant,rigidbodi mechan,1,0.0,2017.0,,8fbbee8c-ced4-4308-80fc-f7150e9be101
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper compliant,mechan decad compliant,1,0.0,2017.0,,8fbbee8c-ced4-4308-80fc-f7150e9be101
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper compliant,mechan decad,1,0.0,2017.0,,8fbbee8c-ced4-4308-80fc-f7150e9be101
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper compliant,paper compliant fourbar,1,0.0,2017.0,,8fbbee8c-ced4-4308-80fc-f7150e9be101
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper compliant,paper compliant sheet,1,0.0,2021.0,,558531dc-3913-4cdc-b73d-30d5b48d4dea
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper compliant,wire beam,1,0.0,2021.0,,558531dc-3913-4cdc-b73d-30d5b48d4dea
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper compliant,compliant sheet,1,0.0,2021.0,,558531dc-3913-4cdc-b73d-30d5b48d4dea
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",rigidbodi mechan,mechan decad compliant,1,0.0,2017.0,,8fbbee8c-ced4-4308-80fc-f7150e9be101
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",rigidbodi mechan,paper compliant,1,0.0,2017.0,,8fbbee8c-ced4-4308-80fc-f7150e9be101
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",rigidbodi mechan,mechan decad,1,0.0,2017.0,,8fbbee8c-ced4-4308-80fc-f7150e9be101
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",rigidbodi mechan,paper compliant fourbar,1,0.0,2017.0,,8fbbee8c-ced4-4308-80fc-f7150e9be101
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",rigidbodi mechan,framework mechan,1,0.0,2018.0,,fa772cd8-c1cb-421a-bf8d-575844ef44a3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",rigidbodi mechan,paper framework,1,0.0,2018.0,,fa772cd8-c1cb-421a-bf8d-575844ef44a3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",rigidbodi mechan,paper framework mechan,1,0.0,2018.0,,fa772cd8-c1cb-421a-bf8d-575844ef44a3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",rigidbodi mechan,stiffnessharden mechan paper,1,0.0,2018.0,,fa772cd8-c1cb-421a-bf8d-575844ef44a3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan decad,rigidbodi mechan,1,0.0,2017.0,,8fbbee8c-ced4-4308-80fc-f7150e9be101
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan decad,mechan decad compliant,1,0.0,2017.0,,8fbbee8c-ced4-4308-80fc-f7150e9be101
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan decad,paper compliant,1,0.0,2017.0,,8fbbee8c-ced4-4308-80fc-f7150e9be101
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan decad,paper compliant fourbar,1,0.0,2017.0,,8fbbee8c-ced4-4308-80fc-f7150e9be101
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan decad,mechan state mechan,1,0.0,2020.0,,a7730c14-bb04-4892-8a92-c7bcc8362541
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",framework mechan,rigidbodi mechan,1,0.0,2018.0,,fa772cd8-c1cb-421a-bf8d-575844ef44a3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",framework mechan,paper framework,1,0.0,2018.0,,fa772cd8-c1cb-421a-bf8d-575844ef44a3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",framework mechan,paper framework mechan,1,0.0,2018.0,,fa772cd8-c1cb-421a-bf8d-575844ef44a3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",framework mechan,stiffnessharden mechan paper,1,0.0,2018.0,,fa772cd8-c1cb-421a-bf8d-575844ef44a3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",stiffnessharden mechan paper,framework mechan,1,0.0,2018.0,,fa772cd8-c1cb-421a-bf8d-575844ef44a3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",stiffnessharden mechan paper,rigidbodi mechan,1,0.0,2018.0,,fa772cd8-c1cb-421a-bf8d-575844ef44a3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",stiffnessharden mechan paper,paper framework,1,0.0,2018.0,,fa772cd8-c1cb-421a-bf8d-575844ef44a3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",stiffnessharden mechan paper,paper framework mechan,1,0.0,2018.0,,fa772cd8-c1cb-421a-bf8d-575844ef44a3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper framework,framework mechan,1,0.0,2018.0,,fa772cd8-c1cb-421a-bf8d-575844ef44a3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper framework,rigidbodi mechan,1,0.0,2018.0,,fa772cd8-c1cb-421a-bf8d-575844ef44a3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper framework,paper framework mechan,1,0.0,2018.0,,fa772cd8-c1cb-421a-bf8d-575844ef44a3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper framework,stiffnessharden mechan paper,1,0.0,2018.0,,fa772cd8-c1cb-421a-bf8d-575844ef44a3
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper compliant sheet,wire beam,1,0.0,2021.0,,558531dc-3913-4cdc-b73d-30d5b48d4dea
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper compliant sheet,compliant sheet,1,0.0,2021.0,,558531dc-3913-4cdc-b73d-30d5b48d4dea
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper compliant sheet,paper compliant,1,0.0,2021.0,,558531dc-3913-4cdc-b73d-30d5b48d4dea
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",compliant sheet,paper compliant sheet,1,0.0,2021.0,,558531dc-3913-4cdc-b73d-30d5b48d4dea
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",compliant sheet,wire beam,1,0.0,2021.0,,558531dc-3913-4cdc-b73d-30d5b48d4dea
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",compliant sheet,paper compliant,1,0.0,2021.0,,558531dc-3913-4cdc-b73d-30d5b48d4dea
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",advantag mechan mechan,mechan mechan parallel,1,0.0,2016.0,,d783c876-a479-4b8a-a0fb-fa3fc0e7d6bb
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",advantag mechan mechan,mechan parallel mechan,1,0.0,2016.0,,d783c876-a479-4b8a-a0fb-fa3fc0e7d6bb
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",advantag mechan mechan,parallel mechan,1,0.0,2016.0,,d783c876-a479-4b8a-a0fb-fa3fc0e7d6bb
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",advantag mechan mechan,mechan parallel,1,0.0,2016.0,,d783c876-a479-4b8a-a0fb-fa3fc0e7d6bb
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan parallel mechan,mechan mechan parallel,1,0.0,2016.0,,d783c876-a479-4b8a-a0fb-fa3fc0e7d6bb
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan parallel mechan,advantag mechan mechan,1,0.0,2016.0,,d783c876-a479-4b8a-a0fb-fa3fc0e7d6bb
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan parallel mechan,parallel mechan,1,0.0,2016.0,,d783c876-a479-4b8a-a0fb-fa3fc0e7d6bb
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan parallel mechan,mechan parallel,1,0.0,2016.0,,d783c876-a479-4b8a-a0fb-fa3fc0e7d6bb
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",parallel mechan,paper parallel mechan,1,0.0,2013.0,,59141ad8-79ae-4b96-bca8-f9be2acb3122
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",parallel mechan,mechan multifunct,1,0.0,2013.0,,59141ad8-79ae-4b96-bca8-f9be2acb3122
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",parallel mechan,paper parallel,1,0.0,2013.0,,59141ad8-79ae-4b96-bca8-f9be2acb3122
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",parallel mechan,mechan mechan parallel,1,0.0,2016.0,,d783c876-a479-4b8a-a0fb-fa3fc0e7d6bb
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",parallel mechan,advantag mechan mechan,1,0.0,2016.0,,d783c876-a479-4b8a-a0fb-fa3fc0e7d6bb
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",parallel mechan,mechan parallel mechan,1,0.0,2016.0,,d783c876-a479-4b8a-a0fb-fa3fc0e7d6bb
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",parallel mechan,mechan parallel,1,0.0,2016.0,,d783c876-a479-4b8a-a0fb-fa3fc0e7d6bb
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan multifunct,paper parallel mechan,1,0.0,2013.0,,59141ad8-79ae-4b96-bca8-f9be2acb3122
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan multifunct,parallel mechan,1,0.0,2013.0,,59141ad8-79ae-4b96-bca8-f9be2acb3122
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",mechan multifunct,paper parallel,1,0.0,2013.0,,59141ad8-79ae-4b96-bca8-f9be2acb3122
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper parallel mechan,mechan multifunct,1,0.0,2013.0,,59141ad8-79ae-4b96-bca8-f9be2acb3122
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper parallel mechan,parallel mechan,1,0.0,2013.0,,59141ad8-79ae-4b96-bca8-f9be2acb3122
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper parallel mechan,paper parallel,1,0.0,2013.0,,59141ad8-79ae-4b96-bca8-f9be2acb3122
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper parallel,paper parallel mechan,1,0.0,2013.0,,59141ad8-79ae-4b96-bca8-f9be2acb3122
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper parallel,mechan multifunct,1,0.0,2013.0,,59141ad8-79ae-4b96-bca8-f9be2acb3122
"Cryptography and Security(83.69%) | Graphics(77.35%) | Computational Engineering, Finance, and Science(55.36%)",paper parallel,parallel mechan,1,0.0,2013.0,,59141ad8-79ae-4b96-bca8-f9be2acb3122
