domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),assess aerosol,aerosol element system,1,0.0,2014.0,,89533e1c-f50d-492f-a7aa-d7331d2a4c10
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),chang issu,climat chang issu,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),chang issu,chang issu aerosol,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),chang issu,paramet climat system,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),chang issu,climat chang,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),chang issu,aerosol paramet climat,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),chang issu,aerosol paramet,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),chang issu,issu aerosol,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),chang issu,climat system,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),climat chang issu,chang issu,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),climat chang issu,paramet climat,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),climat chang issu,chang issu aerosol,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),climat chang issu,paramet climat system,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),climat chang issu,climat chang,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),climat chang issu,aerosol paramet climat,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),climat chang issu,aerosol paramet,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),climat chang issu,issu aerosol,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),climat chang issu,climat system,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),climat system,chang issu,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),climat system,paramet climat,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),climat system,climat chang issu,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),climat system,chang issu aerosol,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),climat system,paramet climat system,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),climat system,climat chang,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),climat system,aerosol paramet climat,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),climat system,aerosol paramet,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),climat system,issu aerosol,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paramet climat system,chang issu,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paramet climat system,paramet climat,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paramet climat system,climat chang issu,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paramet climat system,chang issu aerosol,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paramet climat system,climat chang,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paramet climat system,aerosol paramet climat,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paramet climat system,aerosol paramet,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paramet climat system,issu aerosol,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paramet climat system,climat system,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),chang issu aerosol,chang issu,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),chang issu aerosol,paramet climat,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),chang issu aerosol,climat chang issu,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),chang issu aerosol,paramet climat system,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),chang issu aerosol,climat chang,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),chang issu aerosol,aerosol paramet climat,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),chang issu aerosol,aerosol paramet,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),chang issu aerosol,issu aerosol,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),chang issu aerosol,climat system,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),issu aerosol,chang issu,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),issu aerosol,paramet climat,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),issu aerosol,climat chang issu,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),issu aerosol,chang issu aerosol,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),issu aerosol,paramet climat system,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),issu aerosol,climat chang,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),issu aerosol,aerosol paramet climat,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),issu aerosol,aerosol paramet,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),issu aerosol,climat system,1,0.0,2017.0,,86a3bc25-0251-452d-86f0-050a9bee6761
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),studi data transmiss,data transmiss,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),studi data transmiss,simul studi data,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),studi data transmiss,paper ber,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),studi data transmiss,paper ber perform,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),studi data transmiss,ber perform,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),studi data transmiss,simul studi,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),studi data transmiss,wireless commun system,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),studi data transmiss,studi data,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper ber,data transmiss,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper ber,simul studi data,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper ber,paper ber perform,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper ber,ber perform,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper ber,simul studi,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper ber,wireless commun system,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper ber,studi data,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper ber,studi data transmiss,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),studi data,data transmiss,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),studi data,simul studi data,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),studi data,paper ber,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),studi data,paper ber perform,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),studi data,ber perform,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),studi data,simul studi,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),studi data,wireless commun system,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),studi data,studi data transmiss,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),simul studi data,data transmiss,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),simul studi data,paper ber,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),simul studi data,paper ber perform,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),simul studi data,ber perform,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),simul studi data,simul studi,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),simul studi data,wireless commun system,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),simul studi data,studi data,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),simul studi data,studi data transmiss,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),simul studi,data transmiss,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),simul studi,simul studi data,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),simul studi,paper ber,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),simul studi,paper ber perform,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),simul studi,ber perform,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),simul studi,wireless commun system,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),simul studi,studi data,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),simul studi,studi data transmiss,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),data transmiss,simul studi data,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),data transmiss,paper ber,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),data transmiss,paper ber perform,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),data transmiss,ber perform,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),data transmiss,simul studi,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),data transmiss,wireless commun system,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),data transmiss,studi data,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),data transmiss,studi data transmiss,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),wireless commun system,data transmiss,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),wireless commun system,simul studi data,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),wireless commun system,paper ber,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),wireless commun system,paper ber perform,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),wireless commun system,ber perform,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),wireless commun system,simul studi,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),wireless commun system,studi data,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),wireless commun system,studi data transmiss,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),ber perform,data transmiss,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),ber perform,simul studi data,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),ber perform,paper ber,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),ber perform,paper ber perform,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),ber perform,simul studi,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),ber perform,wireless commun system,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),ber perform,studi data,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),ber perform,studi data transmiss,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper ber perform,data transmiss,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper ber perform,simul studi data,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper ber perform,paper ber,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper ber perform,ber perform,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper ber perform,simul studi,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper ber perform,wireless commun system,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper ber perform,studi data,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),paper ber perform,studi data transmiss,1,0.0,2014.0,,c1b8225d-e68f-487a-931d-78caf0335aba
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),commun lte,circuit switch,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),commun lte,lte term evalu,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),commun lte,evalu network,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),commun lte,commun lte term,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),commun lte,term evalu,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),commun lte,term evalu network,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),commun lte,lte term,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),term evalu network,circuit switch,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),term evalu network,lte term evalu,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),term evalu network,evalu network,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),term evalu network,commun lte term,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),term evalu network,term evalu,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),term evalu network,lte term,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),term evalu network,commun lte,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),lte term evalu,circuit switch,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),lte term evalu,evalu network,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),lte term evalu,commun lte term,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),lte term evalu,term evalu,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),lte term evalu,term evalu network,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),lte term evalu,lte term,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),lte term evalu,commun lte,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),term evalu,circuit switch,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),term evalu,lte term evalu,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),term evalu,evalu network,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),term evalu,commun lte term,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),term evalu,term evalu network,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),term evalu,lte term,1,0.0,2021.0,,9185632e-7815-475a-985d-fe39403e9326
