domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmitt wireless,transmitt wireless transmiss,1,0.0,2016.0,,22881ebe-a61f-4902-ad86-78dc0a21478f
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),protect line rate,rate assign pcycl,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),protect line rate,network transmiss reach,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),protect line rate,problem rate assign,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),protect line rate,mlr network,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),protect line rate,pcycl protect,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),protect line rate,rate assign,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),protect line rate,protect line,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),network transmiss reach,pcycl protect line,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),network transmiss reach,assign pcycl,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),network transmiss reach,transmiss reach,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),network transmiss reach,rate assign pcycl,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),network transmiss reach,problem rate assign,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),network transmiss reach,protect line rate,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),network transmiss reach,mlr network,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),network transmiss reach,pcycl protect,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),network transmiss reach,rate assign,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),network transmiss reach,protect line,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),network transmiss reach,pcycl pathseg,1,0.0,2016.0,,13431ada-f77a-4010-80b1-930d8e104931
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),network transmiss reach,problem rate,1,0.0,2016.0,,13431ada-f77a-4010-80b1-930d8e104931
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss reach,pcycl protect line,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss reach,assign pcycl,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss reach,rate assign pcycl,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss reach,network transmiss reach,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss reach,problem rate assign,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss reach,protect line rate,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss reach,mlr network,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss reach,pcycl protect,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss reach,rate assign,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),transmiss reach,protect line,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),pcycl protect line,assign pcycl,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),pcycl protect line,transmiss reach,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),pcycl protect line,rate assign pcycl,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),pcycl protect line,network transmiss reach,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),pcycl protect line,problem rate assign,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),pcycl protect line,protect line rate,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),pcycl protect line,mlr network,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),pcycl protect line,pcycl protect,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),pcycl protect line,rate assign,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),pcycl protect line,protect line,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),rate assign,pcycl protect line,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),rate assign,assign pcycl,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),rate assign,transmiss reach,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),rate assign,rate assign pcycl,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),rate assign,network transmiss reach,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),rate assign,problem rate assign,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),rate assign,protect line rate,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),rate assign,mlr network,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),rate assign,pcycl protect,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),rate assign,protect line,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),mlr network,pcycl protect line,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),mlr network,assign pcycl,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),mlr network,transmiss reach,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),mlr network,rate assign pcycl,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),mlr network,network transmiss reach,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),mlr network,problem rate assign,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),mlr network,protect line rate,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),mlr network,pcycl protect,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),mlr network,rate assign,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),mlr network,protect line,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),pcycl protect,pcycl protect line,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),pcycl protect,assign pcycl,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),pcycl protect,transmiss reach,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),pcycl protect,rate assign pcycl,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),pcycl protect,network transmiss reach,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),pcycl protect,problem rate assign,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),pcycl protect,protect line rate,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),pcycl protect,mlr network,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),pcycl protect,rate assign,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),pcycl protect,protect line,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem rate assign,pcycl protect line,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem rate assign,assign pcycl,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem rate assign,transmiss reach,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem rate assign,rate assign pcycl,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem rate assign,network transmiss reach,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem rate assign,protect line rate,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem rate assign,mlr network,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem rate assign,pcycl protect,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem rate assign,rate assign,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem rate assign,protect line,1,0.0,2015.0,,b0445e83-4577-49f4-bfb5-a2f619e68585
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem rate assign,pcycl pathseg,1,0.0,2016.0,,13431ada-f77a-4010-80b1-930d8e104931
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem rate assign,problem rate,1,0.0,2016.0,,13431ada-f77a-4010-80b1-930d8e104931
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),paper problem topolog,consumpt traffic,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),paper problem topolog,paper problem,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),paper problem topolog,problem topolog,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),paper problem topolog,traffic demand,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),paper problem topolog,network object power,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),paper problem topolog,ipoverwdm network object,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),paper problem topolog,optim ipoverwdm,1,0.0,2015.0,,5e5fbc41-983e-4d15-89d6-5e8607f354a8
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),paper problem topolog,optim ipoverwdm network,1,0.0,2015.0,,5e5fbc41-983e-4d15-89d6-5e8607f354a8
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),paper problem topolog,topolog optim,1,0.0,2015.0,,5e5fbc41-983e-4d15-89d6-5e8607f354a8
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),paper problem topolog,network object,1,0.0,2015.0,,5e5fbc41-983e-4d15-89d6-5e8607f354a8
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),paper problem topolog,ipoverwdm network,1,0.0,2015.0,,5e5fbc41-983e-4d15-89d6-5e8607f354a8
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),consumpt traffic,paper problem topolog,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),consumpt traffic,paper problem,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),consumpt traffic,problem topolog,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),consumpt traffic,traffic demand,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),consumpt traffic,network object power,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),consumpt traffic,ipoverwdm network object,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),traffic demand,paper problem topolog,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),traffic demand,consumpt traffic,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),traffic demand,paper problem,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),traffic demand,problem topolog,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),traffic demand,network object power,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),traffic demand,ipoverwdm network object,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem topolog,paper problem topolog,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem topolog,consumpt traffic,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem topolog,paper problem,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem topolog,traffic demand,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem topolog,network object power,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem topolog,ipoverwdm network object,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem topolog,optim ipoverwdm,1,0.0,2015.0,,5e5fbc41-983e-4d15-89d6-5e8607f354a8
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem topolog,optim ipoverwdm network,1,0.0,2015.0,,5e5fbc41-983e-4d15-89d6-5e8607f354a8
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem topolog,topolog optim,1,0.0,2015.0,,5e5fbc41-983e-4d15-89d6-5e8607f354a8
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem topolog,network object,1,0.0,2015.0,,5e5fbc41-983e-4d15-89d6-5e8607f354a8
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),problem topolog,ipoverwdm network,1,0.0,2015.0,,5e5fbc41-983e-4d15-89d6-5e8607f354a8
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),ipoverwdm network object,paper problem topolog,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),ipoverwdm network object,consumpt traffic,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),ipoverwdm network object,paper problem,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),ipoverwdm network object,problem topolog,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),ipoverwdm network object,traffic demand,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),ipoverwdm network object,network object power,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),ipoverwdm network object,optim ipoverwdm,1,0.0,2015.0,,5e5fbc41-983e-4d15-89d6-5e8607f354a8
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),ipoverwdm network object,optim ipoverwdm network,1,0.0,2015.0,,5e5fbc41-983e-4d15-89d6-5e8607f354a8
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),ipoverwdm network object,topolog optim,1,0.0,2015.0,,5e5fbc41-983e-4d15-89d6-5e8607f354a8
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),ipoverwdm network object,network object,1,0.0,2015.0,,5e5fbc41-983e-4d15-89d6-5e8607f354a8
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),ipoverwdm network object,ipoverwdm network,1,0.0,2015.0,,5e5fbc41-983e-4d15-89d6-5e8607f354a8
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),paper problem,paper problem topolog,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),paper problem,consumpt traffic,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),paper problem,problem topolog,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),paper problem,traffic demand,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),paper problem,network object power,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),paper problem,ipoverwdm network object,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),paper problem,optim ipoverwdm,1,0.0,2015.0,,5e5fbc41-983e-4d15-89d6-5e8607f354a8
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),paper problem,optim ipoverwdm network,1,0.0,2015.0,,5e5fbc41-983e-4d15-89d6-5e8607f354a8
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),paper problem,topolog optim,1,0.0,2015.0,,5e5fbc41-983e-4d15-89d6-5e8607f354a8
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),paper problem,network object,1,0.0,2015.0,,5e5fbc41-983e-4d15-89d6-5e8607f354a8
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),paper problem,ipoverwdm network,1,0.0,2015.0,,5e5fbc41-983e-4d15-89d6-5e8607f354a8
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),network object power,paper problem topolog,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),network object power,consumpt traffic,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),network object power,paper problem,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),network object power,problem topolog,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),network object power,traffic demand,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),network object power,ipoverwdm network object,1,0.0,2014.0,,e0783b81-7ca6-4397-94b5-50875a40d9b9
Cryptography and Security(74.04%) | Networking and Internet Architecture(71.69%) | Information Theory(68.99%),network object power,optim ipoverwdm,1,0.0,2015.0,,5e5fbc41-983e-4d15-89d6-5e8607f354a8
