domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),height terrain effect,terrain effect consider,1,0.0,2010.0,,010b9730-23f6-497d-8e8d-6282e069a3e2
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),command gener export,paper cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic,command gener export,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic,gener export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic,gener signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic,signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic,export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic,paper cost,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic,cost devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic,gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic,measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic,devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic,measur gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic,devic measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),cost devic,paper cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost devic,command gener export,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost devic,gener export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost devic,gener signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost devic,signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost devic,export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost devic,paper cost,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost devic,cost devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost devic,gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost devic,measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost devic,cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost devic,devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost devic,measur gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost devic,devic measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),signal experi,command gener export,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),signal experi,gener export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),signal experi,gener signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),signal experi,export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),signal experi,paper cost,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),signal experi,cost devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),signal experi,gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),signal experi,measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),signal experi,cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),signal experi,devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),signal experi,measur gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),signal experi,devic measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),signal experi,paper cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost,command gener export,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost,gener export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost,gener signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost,signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost,export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost,cost devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost,gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost,measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost,cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost,devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost,measur gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost,devic measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),paper cost,paper cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),export data,command gener export,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),export data,gener export data,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),export data,gener signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),export data,signal experi,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),export data,paper cost,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),export data,cost devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),export data,gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),export data,measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),export data,cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),export data,devic measur,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),export data,measur gener signal,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),export data,devic measur gener,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),export data,paper cost devic,1,0.0,2010.0,,278742fa-e96a-420a-be88-2e038807536b
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),algorithm inform trend,stock exchang,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),algorithm inform trend,news messag,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),algorithm inform trend,mine algorithm inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),algorithm inform trend,messag inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),algorithm inform trend,market stock,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),algorithm inform trend,market stock exchang,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),algorithm inform trend,news messag inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),algorithm inform trend,exchang news,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),algorithm inform trend,inform trend behaviour,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),algorithm inform trend,exchang news messag,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),algorithm inform trend,stock exchang news,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),inform trend behaviour,stock exchang,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),inform trend behaviour,news messag,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),inform trend behaviour,mine algorithm inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),inform trend behaviour,messag inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),inform trend behaviour,market stock,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),inform trend behaviour,market stock exchang,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),inform trend behaviour,news messag inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),inform trend behaviour,exchang news,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),inform trend behaviour,algorithm inform trend,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),inform trend behaviour,exchang news messag,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),inform trend behaviour,stock exchang news,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),market stock,stock exchang,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),market stock,news messag,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),market stock,mine algorithm inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),market stock,messag inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),market stock,market stock exchang,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),market stock,news messag inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),market stock,exchang news,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),market stock,algorithm inform trend,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),market stock,inform trend behaviour,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),market stock,exchang news messag,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),market stock,stock exchang news,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),stock exchang,news messag,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),stock exchang,mine algorithm inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),stock exchang,messag inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),stock exchang,market stock,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),stock exchang,market stock exchang,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),stock exchang,news messag inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),stock exchang,exchang news,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),stock exchang,algorithm inform trend,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),stock exchang,inform trend behaviour,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),stock exchang,exchang news messag,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),stock exchang,stock exchang news,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),mine algorithm inform,stock exchang,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),mine algorithm inform,news messag,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),mine algorithm inform,messag inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),mine algorithm inform,market stock,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),mine algorithm inform,market stock exchang,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),mine algorithm inform,news messag inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),mine algorithm inform,exchang news,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),mine algorithm inform,algorithm inform trend,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),mine algorithm inform,inform trend behaviour,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),mine algorithm inform,exchang news messag,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),mine algorithm inform,stock exchang news,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),news messag inform,stock exchang,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),news messag inform,news messag,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),news messag inform,mine algorithm inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),news messag inform,messag inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),news messag inform,market stock,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),news messag inform,market stock exchang,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),news messag inform,exchang news,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),news messag inform,algorithm inform trend,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),news messag inform,inform trend behaviour,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),news messag inform,exchang news messag,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),news messag inform,stock exchang news,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),messag inform,stock exchang,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),messag inform,news messag,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),messag inform,mine algorithm inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),messag inform,market stock,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),messag inform,market stock exchang,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),messag inform,news messag inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),messag inform,exchang news,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),messag inform,algorithm inform trend,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),messag inform,inform trend behaviour,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),messag inform,exchang news messag,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),messag inform,stock exchang news,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),exchang news messag,stock exchang,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),exchang news messag,news messag,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),exchang news messag,mine algorithm inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),exchang news messag,messag inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),exchang news messag,market stock,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),exchang news messag,market stock exchang,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),exchang news messag,news messag inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),exchang news messag,exchang news,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),exchang news messag,algorithm inform trend,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),exchang news messag,inform trend behaviour,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),exchang news messag,stock exchang news,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),market stock exchang,stock exchang,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),market stock exchang,news messag,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),market stock exchang,mine algorithm inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
Multimedia(74.45%) | Cryptography and Security(71.03%) | General Literature(63.76%),market stock exchang,messag inform,1,0.0,2010.0,,4c1c7c45-12d6-4066-b127-0cdca52d6cbf
