domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar project,sourc code system,1,0.0,2012.0,,c2072dbb-b291-4b2b-80d8-bb8ce7feddec
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),surfac water qualiti,measur monitor surfac,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),monitor surfac water,surfac water qualiti,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),monitor surfac water,water surfac contin,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),monitor surfac water,pond wetland,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),monitor surfac water,surfac contin pond,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),monitor surfac water,surfac water,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),monitor surfac water,surfac contin,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),monitor surfac water,surfac water water,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),monitor surfac water,contin pond,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),monitor surfac water,water water surfac,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),monitor surfac water,water surfac,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),monitor surfac water,contin pond wetland,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),monitor surfac water,measur monitor surfac,1,0.0,2020.0,,dfc3fc28-07b6-4991-86fc-3dfc9b35aab0
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar develop commun,develop commun,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar develop commun,softwar develop,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar develop commun,coordin collabor,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar develop commun,develop modul,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar develop commun,collabor develop,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar develop commun,need coordin sourc,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar develop,develop commun,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar develop,coordin collabor,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar develop,softwar develop commun,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar develop,develop modul,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar develop,collabor develop,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar develop,need coordin sourc,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar develop,valu softwar develop,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar develop,softwar develop method,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar develop,develop method standard,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar develop,method standard softwar,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar develop,standard softwar develop,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),develop commun,softwar develop,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),develop commun,coordin collabor,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),develop commun,softwar develop commun,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),develop commun,develop modul,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),develop commun,collabor develop,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),develop commun,need coordin sourc,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),need coordin sourc,develop commun,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),need coordin sourc,softwar develop,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),need coordin sourc,coordin collabor,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),need coordin sourc,softwar develop commun,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),need coordin sourc,develop modul,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),need coordin sourc,collabor develop,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),collabor develop,develop commun,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),collabor develop,softwar develop,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),collabor develop,coordin collabor,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),collabor develop,softwar develop commun,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),collabor develop,develop modul,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),collabor develop,need coordin sourc,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),develop modul,develop commun,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),develop modul,softwar develop,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),develop modul,coordin collabor,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),develop modul,softwar develop commun,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),develop modul,collabor develop,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),develop modul,need coordin sourc,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),coordin collabor,develop commun,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),coordin collabor,softwar develop,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),coordin collabor,softwar develop commun,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),coordin collabor,develop modul,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),coordin collabor,collabor develop,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),coordin collabor,need coordin sourc,1,0.0,2013.0,,2336a3d8-ae69-4027-9162-d3aa4cf6ad87
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),method standard softwar,valu softwar develop,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),method standard softwar,softwar develop,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),method standard softwar,softwar develop method,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),method standard softwar,develop method standard,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),method standard softwar,standard softwar develop,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar develop method,valu softwar develop,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar develop method,softwar develop,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar develop method,develop method standard,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar develop method,method standard softwar,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar develop method,standard softwar develop,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),develop method standard,valu softwar develop,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),develop method standard,softwar develop,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),develop method standard,softwar develop method,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),develop method standard,method standard softwar,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),develop method standard,standard softwar develop,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),valu softwar develop,softwar develop,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),valu softwar develop,softwar develop method,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),valu softwar develop,develop method standard,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),valu softwar develop,method standard softwar,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),valu softwar develop,standard softwar develop,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),standard softwar develop,valu softwar develop,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),standard softwar develop,softwar develop,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),standard softwar develop,softwar develop method,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),standard softwar develop,develop method standard,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),standard softwar develop,method standard softwar,1,0.0,2015.0,,cb281a93-80ea-4505-a4a6-1e515dc42ea5
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),platform softwar,observ softwar,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),platform softwar,architectur platform,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),platform softwar,softwar ecosystem,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),platform softwar,architectur platform softwar,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),platform softwar,paper use,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),platform softwar,observ softwar commun,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),platform softwar,platform softwar ecosystem,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),platform softwar,use plugin,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),paper use,observ softwar,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),paper use,architectur platform,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),paper use,softwar ecosystem,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),paper use,platform softwar,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),paper use,architectur platform softwar,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),paper use,observ softwar commun,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),paper use,platform softwar ecosystem,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),paper use,use plugin,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),architectur platform softwar,observ softwar,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),architectur platform softwar,architectur platform,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),architectur platform softwar,softwar ecosystem,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),architectur platform softwar,platform softwar,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),architectur platform softwar,paper use,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),architectur platform softwar,observ softwar commun,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),architectur platform softwar,platform softwar ecosystem,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),architectur platform softwar,use plugin,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),observ softwar commun,observ softwar,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),observ softwar commun,architectur platform,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),observ softwar commun,softwar ecosystem,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),observ softwar commun,platform softwar,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),observ softwar commun,architectur platform softwar,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),observ softwar commun,paper use,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),observ softwar commun,platform softwar ecosystem,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),observ softwar commun,use plugin,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),observ softwar,architectur platform,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),observ softwar,softwar ecosystem,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),observ softwar,platform softwar,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),observ softwar,architectur platform softwar,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),observ softwar,paper use,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),observ softwar,observ softwar commun,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),observ softwar,platform softwar ecosystem,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),observ softwar,use plugin,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),platform softwar ecosystem,observ softwar,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),platform softwar ecosystem,architectur platform,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),platform softwar ecosystem,softwar ecosystem,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),platform softwar ecosystem,platform softwar,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),platform softwar ecosystem,architectur platform softwar,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),platform softwar ecosystem,paper use,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),platform softwar ecosystem,observ softwar commun,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),platform softwar ecosystem,use plugin,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),architectur platform,observ softwar,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),architectur platform,softwar ecosystem,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),architectur platform,platform softwar,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),architectur platform,architectur platform softwar,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),architectur platform,paper use,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),architectur platform,observ softwar commun,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),architectur platform,platform softwar ecosystem,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),architectur platform,use plugin,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar ecosystem,observ softwar,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar ecosystem,architectur platform,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar ecosystem,platform softwar,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar ecosystem,architectur platform softwar,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar ecosystem,paper use,1,0.0,2015.0,,39e7a230-c021-4db1-8f5c-af50cafe8bdb
