domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),paper type artifact,artifact record,1,0.0,2012.0,,9120a7e4-911f-4163-a6dd-abe6ac4225a4
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),potenti spike,spike artifact interfer,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),potenti spike,potenti spike artifact,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),potenti spike,spike artifact,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),potenti spike,sequenc system,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),potenti spike,analysi invivo,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),potenti spike,field potenti,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),potenti spike,system rang,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),potenti spike,data sequenc system,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),potenti spike,analysi invivo data,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),potenti spike,sequenc system rang,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),spike artifact,data sequenc,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),spike artifact,invivo data,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),spike artifact,spike artifact interfer,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),spike artifact,potenti spike artifact,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),spike artifact,sequenc system,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),spike artifact,analysi invivo,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),spike artifact,field potenti,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),spike artifact,system rang,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),spike artifact,data sequenc system,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),spike artifact,potenti spike,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),spike artifact,analysi invivo data,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),spike artifact,sequenc system rang,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),data sequenc,invivo data,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),data sequenc,spike artifact interfer,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),data sequenc,potenti spike artifact,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),data sequenc,spike artifact,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),data sequenc,sequenc system,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),data sequenc,analysi invivo,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),data sequenc,field potenti,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),data sequenc,system rang,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),data sequenc,data sequenc system,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),data sequenc,potenti spike,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),data sequenc,analysi invivo data,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),data sequenc,sequenc system rang,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),system rang,data sequenc,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),system rang,invivo data,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),system rang,spike artifact interfer,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),system rang,potenti spike artifact,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),system rang,spike artifact,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),system rang,sequenc system,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),system rang,analysi invivo,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),system rang,field potenti,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),system rang,data sequenc system,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),system rang,potenti spike,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),system rang,analysi invivo data,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),system rang,sequenc system rang,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),analysi invivo data,data sequenc,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),analysi invivo data,invivo data,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),analysi invivo data,spike artifact interfer,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),analysi invivo data,potenti spike artifact,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),analysi invivo data,spike artifact,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),analysi invivo data,sequenc system,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),analysi invivo data,analysi invivo,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),analysi invivo data,field potenti,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),analysi invivo data,system rang,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),analysi invivo data,data sequenc system,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),analysi invivo data,potenti spike,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),analysi invivo data,sequenc system rang,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),analysi invivo,data sequenc,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),analysi invivo,invivo data,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),analysi invivo,spike artifact interfer,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),analysi invivo,potenti spike artifact,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),analysi invivo,spike artifact,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),analysi invivo,sequenc system,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),analysi invivo,field potenti,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),analysi invivo,system rang,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),analysi invivo,data sequenc system,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),analysi invivo,potenti spike,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),analysi invivo,analysi invivo data,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),analysi invivo,sequenc system rang,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),potenti spike artifact,data sequenc,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),potenti spike artifact,invivo data,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),potenti spike artifact,spike artifact interfer,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),potenti spike artifact,spike artifact,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),potenti spike artifact,sequenc system,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),potenti spike artifact,analysi invivo,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),potenti spike artifact,field potenti,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),potenti spike artifact,system rang,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),potenti spike artifact,data sequenc system,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),potenti spike artifact,potenti spike,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),potenti spike artifact,analysi invivo data,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),potenti spike artifact,sequenc system rang,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),spike artifact interfer,data sequenc,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),spike artifact interfer,invivo data,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),spike artifact interfer,potenti spike artifact,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),spike artifact interfer,spike artifact,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),spike artifact interfer,sequenc system,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),spike artifact interfer,analysi invivo,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),spike artifact interfer,field potenti,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),spike artifact interfer,system rang,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),spike artifact interfer,data sequenc system,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),spike artifact interfer,potenti spike,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),spike artifact interfer,analysi invivo data,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),spike artifact interfer,sequenc system rang,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),sequenc system,data sequenc,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),sequenc system,invivo data,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),sequenc system,spike artifact interfer,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),sequenc system,potenti spike artifact,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),sequenc system,spike artifact,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),sequenc system,analysi invivo,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),sequenc system,field potenti,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),sequenc system,system rang,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),sequenc system,data sequenc system,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),sequenc system,potenti spike,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),sequenc system,analysi invivo data,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),sequenc system,sequenc system rang,1,0.0,2013.0,,003d25f9-2e65-4b4b-a42f-8ad8bfda1145
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),activ techniqu,techniqu rang,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),activ techniqu,brain activ,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),activ techniqu,rang applic,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),activ techniqu,eeg brain,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),activ techniqu,eeg brain activ,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),rang applic,techniqu rang,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),rang applic,brain activ,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),rang applic,eeg brain,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),rang applic,eeg brain activ,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),rang applic,activ techniqu,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),techniqu rang,brain activ,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),techniqu rang,rang applic,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),techniqu rang,eeg brain,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),techniqu rang,eeg brain activ,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),techniqu rang,activ techniqu,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),eeg brain activ,techniqu rang,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),eeg brain activ,brain activ,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),eeg brain activ,rang applic,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),eeg brain activ,eeg brain,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),eeg brain activ,activ techniqu,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),eeg brain,techniqu rang,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),eeg brain,brain activ,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),eeg brain,rang applic,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),eeg brain,eeg brain activ,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),eeg brain,activ techniqu,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),brain activ,techniqu rang,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),brain activ,rang applic,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),brain activ,eeg brain,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),brain activ,eeg brain activ,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),brain activ,activ techniqu,1,0.0,2016.0,,3d806446-178b-4b9b-a882-2aef8b7de22c
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),acquisit system,lowcost singlechannel,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),acquisit system,system research,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),acquisit system,research paper,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
Cryptography and Security(85.75%) | Computer Science and Game Theory(75.1%) | Computation and Language(59.41%),acquisit system,system research paper,1,0.0,2017.0,,14d442e0-2343-4d70-9d8c-2b13e5aff5f8
