domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber lattic,porouscor crystal fiber,1,0.0,2019.0,,dd4b09c4-86dc-47a1-82e8-e59cb482a520
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),method layer condit,broadband dispers,1,0.0,2014.0,,060e863d-ffdc-4051-842b-cc6ea6f461ee
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),birefring crystal,rang wavelength,1,0.0,2014.0,,537f544f-6ce3-4592-8104-ff01e7f457a6
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),birefring crystal,design birefring crystal,1,0.0,2014.0,,537f544f-6ce3-4592-8104-ff01e7f457a6
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),birefring crystal,birefring crystal fiber,1,0.0,2014.0,,537f544f-6ce3-4592-8104-ff01e7f457a6
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),birefring crystal,design birefring,1,0.0,2014.0,,537f544f-6ce3-4592-8104-ff01e7f457a6
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),birefring crystal,crystal fiber,1,0.0,2014.0,,537f544f-6ce3-4592-8104-ff01e7f457a6
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),birefring crystal fiber,rang wavelength,1,0.0,2014.0,,537f544f-6ce3-4592-8104-ff01e7f457a6
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),birefring crystal fiber,design birefring crystal,1,0.0,2014.0,,537f544f-6ce3-4592-8104-ff01e7f457a6
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),birefring crystal fiber,birefring crystal,1,0.0,2014.0,,537f544f-6ce3-4592-8104-ff01e7f457a6
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),birefring crystal fiber,design birefring,1,0.0,2014.0,,537f544f-6ce3-4592-8104-ff01e7f457a6
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),birefring crystal fiber,crystal fiber,1,0.0,2014.0,,537f544f-6ce3-4592-8104-ff01e7f457a6
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber materi,fiber materi loss,1,0.0,2014.0,,ad64f418-fea2-420e-9bb9-fe1f087d6dbd
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber materi,element method layer,1,0.0,2014.0,,ad64f418-fea2-420e-9bb9-fe1f087d6dbd
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber materi,crystal fiber,1,0.0,2014.0,,ad64f418-fea2-420e-9bb9-fe1f087d6dbd
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber materi loss,crystal fiber materi,1,0.0,2014.0,,ad64f418-fea2-420e-9bb9-fe1f087d6dbd
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber materi loss,element method layer,1,0.0,2014.0,,ad64f418-fea2-420e-9bb9-fe1f087d6dbd
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber materi loss,crystal fiber,1,0.0,2014.0,,ad64f418-fea2-420e-9bb9-fe1f087d6dbd
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf design,fiber pcf,1,0.0,2015.0,,92ad260e-deaa-46bc-93fb-e6a067356a6d
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf design,crystal fiber pcf,1,0.0,2015.0,,92ad260e-deaa-46bc-93fb-e6a067356a6d
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf design,crystal fiber,1,0.0,2015.0,,92ad260e-deaa-46bc-93fb-e6a067356a6d
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design analysi,design analysi crystal,1,0.0,2015.0,,d55853ad-3d90-4f13-b789-53d572ba734b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design analysi,crystal fiber pcf,1,0.0,2015.0,,d55853ad-3d90-4f13-b789-53d572ba734b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design analysi,fiber pcf,1,0.0,2015.0,,d55853ad-3d90-4f13-b789-53d572ba734b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design analysi,analysi crystal fiber,1,0.0,2015.0,,d55853ad-3d90-4f13-b789-53d572ba734b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design analysi,crystal fiber,1,0.0,2015.0,,d55853ad-3d90-4f13-b789-53d572ba734b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design analysi crystal,design analysi,1,0.0,2015.0,,d55853ad-3d90-4f13-b789-53d572ba734b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design analysi crystal,crystal fiber pcf,1,0.0,2015.0,,d55853ad-3d90-4f13-b789-53d572ba734b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design analysi crystal,fiber pcf,1,0.0,2015.0,,d55853ad-3d90-4f13-b789-53d572ba734b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design analysi crystal,analysi crystal fiber,1,0.0,2015.0,,d55853ad-3d90-4f13-b789-53d572ba734b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design analysi crystal,crystal fiber,1,0.0,2015.0,,d55853ad-3d90-4f13-b789-53d572ba734b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),analysi crystal fiber,design analysi,1,0.0,2015.0,,d55853ad-3d90-4f13-b789-53d572ba734b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),analysi crystal fiber,design analysi crystal,1,0.0,2015.0,,d55853ad-3d90-4f13-b789-53d572ba734b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),analysi crystal fiber,crystal fiber pcf,1,0.0,2015.0,,d55853ad-3d90-4f13-b789-53d572ba734b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),analysi crystal fiber,fiber pcf,1,0.0,2015.0,,d55853ad-3d90-4f13-b789-53d572ba734b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),analysi crystal fiber,crystal fiber,1,0.0,2015.0,,d55853ad-3d90-4f13-b789-53d572ba734b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design character,fiber ga,1,0.0,2015.0,,8e2bb536-0979-4ac0-b35a-e58a5f7741cc
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design character,paper design,1,0.0,2015.0,,8e2bb536-0979-4ac0-b35a-e58a5f7741cc
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber ga,design character,1,0.0,2015.0,,8e2bb536-0979-4ac0-b35a-e58a5f7741cc
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber ga,paper design,1,0.0,2015.0,,8e2bb536-0979-4ac0-b35a-e58a5f7741cc
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),loss thz,lattic crystal fiber,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),loss thz,fiber loss thz,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),loss thz,lattic crystal,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),loss thz,crystal fiber loss,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),loss thz,materi loss,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),loss thz,fiber loss,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),loss thz,crystal fiber,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber loss,lattic crystal fiber,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber loss,loss thz,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber loss,fiber loss thz,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber loss,lattic crystal,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber loss,materi loss,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber loss,fiber loss,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber loss,crystal fiber,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber loss thz,lattic crystal fiber,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber loss thz,loss thz,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber loss thz,lattic crystal,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber loss thz,crystal fiber loss,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber loss thz,materi loss,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber loss thz,fiber loss,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber loss thz,crystal fiber,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber loss,lattic crystal fiber,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber loss,loss thz,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber loss,fiber loss thz,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber loss,lattic crystal,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber loss,crystal fiber loss,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber loss,materi loss,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber loss,crystal fiber,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),lattic crystal fiber,loss thz,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),lattic crystal fiber,fiber loss thz,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),lattic crystal fiber,lattic crystal,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),lattic crystal fiber,crystal fiber loss,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),lattic crystal fiber,materi loss,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),lattic crystal fiber,fiber loss,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),lattic crystal fiber,crystal fiber,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),lattic crystal fiber,crystal fiber pcf,1,0.0,2015.0,,724d4475-b435-4ed6-9c5c-fae2af58b674
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),lattic crystal fiber,pcf paper,1,0.0,2015.0,,724d4475-b435-4ed6-9c5c-fae2af58b674
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),lattic crystal fiber,fiber pcf,1,0.0,2015.0,,724d4475-b435-4ed6-9c5c-fae2af58b674
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),lattic crystal fiber,fiber pcf paper,1,0.0,2015.0,,724d4475-b435-4ed6-9c5c-fae2af58b674
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),materi loss,lattic crystal fiber,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),materi loss,loss thz,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),materi loss,fiber loss thz,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),materi loss,lattic crystal,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),materi loss,crystal fiber loss,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),materi loss,fiber loss,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),materi loss,crystal fiber,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),lattic crystal,lattic crystal fiber,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),lattic crystal,loss thz,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),lattic crystal,fiber loss thz,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),lattic crystal,crystal fiber loss,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),lattic crystal,materi loss,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),lattic crystal,fiber loss,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),lattic crystal,crystal fiber,1,0.0,2015.0,,7a182d88-038e-469b-9d2a-6af818a4d229
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),lattic crystal,crystal fiber pcf,1,0.0,2015.0,,724d4475-b435-4ed6-9c5c-fae2af58b674
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),lattic crystal,pcf paper,1,0.0,2015.0,,724d4475-b435-4ed6-9c5c-fae2af58b674
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),lattic crystal,fiber pcf,1,0.0,2015.0,,724d4475-b435-4ed6-9c5c-fae2af58b674
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),lattic crystal,fiber pcf paper,1,0.0,2015.0,,724d4475-b435-4ed6-9c5c-fae2af58b674
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf paper,lattic crystal fiber,1,0.0,2015.0,,724d4475-b435-4ed6-9c5c-fae2af58b674
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf paper,crystal fiber pcf,1,0.0,2015.0,,724d4475-b435-4ed6-9c5c-fae2af58b674
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf paper,pcf paper,1,0.0,2015.0,,724d4475-b435-4ed6-9c5c-fae2af58b674
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf paper,fiber pcf,1,0.0,2015.0,,724d4475-b435-4ed6-9c5c-fae2af58b674
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf paper,lattic crystal,1,0.0,2015.0,,724d4475-b435-4ed6-9c5c-fae2af58b674
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf paper,crystal fiber,1,0.0,2015.0,,724d4475-b435-4ed6-9c5c-fae2af58b674
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),pcf paper,lattic crystal fiber,1,0.0,2015.0,,724d4475-b435-4ed6-9c5c-fae2af58b674
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),pcf paper,crystal fiber pcf,1,0.0,2015.0,,724d4475-b435-4ed6-9c5c-fae2af58b674
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),pcf paper,fiber pcf,1,0.0,2015.0,,724d4475-b435-4ed6-9c5c-fae2af58b674
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),pcf paper,lattic crystal,1,0.0,2015.0,,724d4475-b435-4ed6-9c5c-fae2af58b674
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),pcf paper,fiber pcf paper,1,0.0,2015.0,,724d4475-b435-4ed6-9c5c-fae2af58b674
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),pcf paper,crystal fiber,1,0.0,2015.0,,724d4475-b435-4ed6-9c5c-fae2af58b674
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),microstructur core,core fiber,1,0.0,2015.0,,6eab2ffc-c613-4d40-a313-950e84ac134c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),microstructur core,fiber pcf,1,0.0,2015.0,,6eab2ffc-c613-4d40-a313-950e84ac134c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),microstructur core,core fiber pcf,1,0.0,2015.0,,6eab2ffc-c613-4d40-a313-950e84ac134c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),microstructur core,wavelength rang,1,0.0,2015.0,,6eab2ffc-c613-4d40-a313-950e84ac134c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),microstructur core,fiber pcf wavelength,1,0.0,2015.0,,6eab2ffc-c613-4d40-a313-950e84ac134c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),core fiber,microstructur core,1,0.0,2015.0,,6eab2ffc-c613-4d40-a313-950e84ac134c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),core fiber,fiber pcf,1,0.0,2015.0,,6eab2ffc-c613-4d40-a313-950e84ac134c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),core fiber,core fiber pcf,1,0.0,2015.0,,6eab2ffc-c613-4d40-a313-950e84ac134c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),core fiber,wavelength rang,1,0.0,2015.0,,6eab2ffc-c613-4d40-a313-950e84ac134c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),core fiber,fiber pcf wavelength,1,0.0,2015.0,,6eab2ffc-c613-4d40-a313-950e84ac134c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),core fiber pcf,core fiber,1,0.0,2015.0,,6eab2ffc-c613-4d40-a313-950e84ac134c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),core fiber pcf,microstructur core,1,0.0,2015.0,,6eab2ffc-c613-4d40-a313-950e84ac134c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),core fiber pcf,fiber pcf,1,0.0,2015.0,,6eab2ffc-c613-4d40-a313-950e84ac134c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),core fiber pcf,wavelength rang,1,0.0,2015.0,,6eab2ffc-c613-4d40-a313-950e84ac134c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),core fiber pcf,fiber pcf wavelength,1,0.0,2015.0,,6eab2ffc-c613-4d40-a313-950e84ac134c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf wavelength,core fiber,1,0.0,2015.0,,6eab2ffc-c613-4d40-a313-950e84ac134c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf wavelength,microstructur core,1,0.0,2015.0,,6eab2ffc-c613-4d40-a313-950e84ac134c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf wavelength,fiber pcf,1,0.0,2015.0,,6eab2ffc-c613-4d40-a313-950e84ac134c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf wavelength,core fiber pcf,1,0.0,2015.0,,6eab2ffc-c613-4d40-a313-950e84ac134c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber pcf wavelength,wavelength rang,1,0.0,2015.0,,6eab2ffc-c613-4d40-a313-950e84ac134c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber guid properti,porouscor crystal,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber guid properti,porouscor crystal fiber,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber guid properti,properti element method,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber guid properti,properti element,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber guid properti,element method,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber guid properti,guid properti,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber guid properti,crystal fiber guid,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber guid properti,crystal fiber,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method,porouscor crystal,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method,porouscor crystal fiber,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method,properti element method,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method,properti element,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method,fiber guid properti,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),element method,guid properti,1,0.0,2016.0,,1799873b-a1e8-4b85-8e4f-9d0898309a75
