domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),gene network,gene network grn,1,0.0,2011.0,,1fbef3bd-4469-47de-b794-a994d60ba9a2
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),conform sequenc,psp amino,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),conform sequenc,protein structur predict,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),conform sequenc,lattic model,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),conform sequenc,predict psp amino,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),conform sequenc,predict psp,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),conform sequenc,amino acid,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),conform sequenc,psp amino acid,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),psp amino acid,protein structur,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),psp amino acid,acid sequenc,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),psp amino acid,amino acid sequenc,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),psp amino acid,psp amino,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),psp amino acid,protein structur predict,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),psp amino acid,lattic model,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),psp amino acid,predict psp amino,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),psp amino acid,predict psp,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),psp amino acid,amino acid,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),psp amino acid,conform sequenc,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),amino acid sequenc,protein structur,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),amino acid sequenc,acid sequenc,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),amino acid sequenc,psp amino,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),amino acid sequenc,protein structur predict,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),amino acid sequenc,lattic model,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),amino acid sequenc,predict psp amino,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),amino acid sequenc,predict psp,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),amino acid sequenc,amino acid,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),amino acid sequenc,conform sequenc,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),amino acid sequenc,psp amino acid,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),psp amino,protein structur,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),psp amino,acid sequenc,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),psp amino,amino acid sequenc,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),psp amino,protein structur predict,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),psp amino,lattic model,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),psp amino,predict psp amino,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),psp amino,predict psp,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),psp amino,amino acid,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),psp amino,conform sequenc,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),psp amino,psp amino acid,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),protein structur predict,protein structur,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),protein structur predict,acid sequenc,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),protein structur predict,amino acid sequenc,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),protein structur predict,psp amino,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),protein structur predict,lattic model,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),protein structur predict,predict psp amino,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),protein structur predict,predict psp,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),protein structur predict,amino acid,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),protein structur predict,conform sequenc,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),protein structur predict,psp amino acid,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),amino acid,protein structur,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),amino acid,acid sequenc,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),amino acid,amino acid sequenc,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),amino acid,psp amino,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),amino acid,protein structur predict,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),amino acid,lattic model,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),amino acid,predict psp amino,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),amino acid,predict psp,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),amino acid,conform sequenc,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),amino acid,psp amino acid,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),acid sequenc,protein structur,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),acid sequenc,amino acid sequenc,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),acid sequenc,psp amino,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),acid sequenc,protein structur predict,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),acid sequenc,lattic model,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),acid sequenc,predict psp amino,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),acid sequenc,predict psp,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),acid sequenc,amino acid,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),acid sequenc,conform sequenc,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),acid sequenc,psp amino acid,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),predict psp amino,protein structur,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),predict psp amino,acid sequenc,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),predict psp amino,amino acid sequenc,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),predict psp amino,psp amino,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),predict psp amino,protein structur predict,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),predict psp amino,lattic model,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),predict psp amino,predict psp,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),predict psp amino,amino acid,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),predict psp amino,conform sequenc,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),predict psp amino,psp amino acid,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),lattic model,protein structur,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),lattic model,acid sequenc,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),lattic model,amino acid sequenc,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),lattic model,psp amino,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),lattic model,protein structur predict,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),lattic model,predict psp amino,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),lattic model,predict psp,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),lattic model,amino acid,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),lattic model,conform sequenc,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),lattic model,psp amino acid,1,0.0,2021.0,,a661226f-73f6-4d68-b4ba-780e27c1e13f
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),energi landscap,design optim,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),energi landscap,design optim framework,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),energi landscap,framework mmf,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),energi landscap,paper design optim,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),energi landscap,paper design,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),energi landscap,framework mmf energi,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),energi landscap,mmf energi,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),design optim framework,energi landscap,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),design optim framework,design optim,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),design optim framework,framework mmf,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),design optim framework,paper design optim,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),design optim framework,paper design,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),design optim framework,framework mmf energi,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),design optim framework,mmf energi,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),framework mmf energi,energi landscap,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),framework mmf energi,design optim,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),framework mmf energi,design optim framework,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),framework mmf energi,framework mmf,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),framework mmf energi,paper design optim,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),framework mmf energi,paper design,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),framework mmf energi,mmf energi,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),framework mmf,energi landscap,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),framework mmf,design optim,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),framework mmf,design optim framework,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),framework mmf,paper design optim,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),framework mmf,paper design,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),framework mmf,framework mmf energi,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),framework mmf,mmf energi,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),paper design,energi landscap,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),paper design,design optim,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),paper design,design optim framework,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),paper design,framework mmf,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),paper design,paper design optim,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),paper design,framework mmf energi,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),paper design,mmf energi,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),design optim,energi landscap,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),design optim,design optim framework,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),design optim,framework mmf,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),design optim,paper design optim,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),design optim,paper design,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),design optim,framework mmf energi,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),design optim,mmf energi,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),mmf energi,energi landscap,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),mmf energi,design optim,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),mmf energi,design optim framework,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),mmf energi,framework mmf,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),mmf energi,paper design optim,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),mmf energi,paper design,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),mmf energi,framework mmf energi,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),paper design optim,energi landscap,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),paper design optim,design optim,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),paper design optim,design optim framework,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),paper design optim,framework mmf,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),paper design optim,paper design,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),paper design optim,framework mmf energi,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),paper design optim,mmf energi,1,0.0,2020.0,,545d42b3-e811-4bf8-adaa-de4fc28e85ce
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),energi inform,inform map,1,0.0,2012.0,,68c2c0e2-b8d6-47c1-874c-8f1e1d28d495
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),energi inform,output vector,1,0.0,2012.0,,68c2c0e2-b8d6-47c1-874c-8f1e1d28d495
Emerging Technologies(65.54%) | Symbolic Computation(65.43%) | Other Computer Science(61.68%),energi inform,circuit energi inform,1,0.0,2012.0,,68c2c0e2-b8d6-47c1-874c-8f1e1d28d495
