domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),dcdc convert,paper capacitor,1,0.0,2016.0,,bf73daf1-424e-4e13-97f8-1f66fb4b2429
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),convert power,effici convert,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power switch reson,power capabl,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power switch reson,switch techniqu power,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power switch reson,paper effici convert,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power switch reson,convert power capabl,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power switch reson,convert power,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power switch reson,effici convert power,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power switch reson,paper effici,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power switch reson,effici convert,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici convert power,power capabl,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici convert power,switch techniqu power,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici convert power,paper effici convert,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici convert power,power switch reson,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici convert power,convert power capabl,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici convert power,convert power,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici convert power,paper effici,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici convert power,effici convert,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper effici,power capabl,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper effici,switch techniqu power,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper effici,paper effici convert,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper effici,power switch reson,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper effici,convert power capabl,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper effici,convert power,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper effici,effici convert power,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper effici,effici convert,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici convert,power capabl,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici convert,switch techniqu power,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici convert,paper effici convert,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici convert,power switch reson,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici convert,convert power capabl,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici convert,convert power,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici convert,effici convert power,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici convert,paper effici,1,0.0,2015.0,,06b2b9b2-610a-40ac-9a59-ab66b546a7e5
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper stage class,paper stage,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper stage class,convert conduct mode,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper stage class,reson convert conduct,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper stage class,conduct mode power,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper stage class,driver voltag,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper stage class,voltag capabl,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper stage class,stage class,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),voltag capabl,paper stage class,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),voltag capabl,paper stage,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),voltag capabl,convert conduct mode,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),voltag capabl,reson convert conduct,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),voltag capabl,conduct mode power,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),voltag capabl,driver voltag,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),voltag capabl,stage class,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),reson convert conduct,paper stage class,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),reson convert conduct,paper stage,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),reson convert conduct,convert conduct mode,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),reson convert conduct,conduct mode power,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),reson convert conduct,driver voltag,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),reson convert conduct,voltag capabl,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),reson convert conduct,stage class,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),stage class,paper stage class,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),stage class,paper stage,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),stage class,convert conduct mode,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),stage class,reson convert conduct,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),stage class,conduct mode power,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),stage class,driver voltag,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),stage class,voltag capabl,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),convert conduct mode,paper stage class,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),convert conduct mode,paper stage,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),convert conduct mode,reson convert conduct,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),convert conduct mode,conduct mode power,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),convert conduct mode,driver voltag,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),convert conduct mode,voltag capabl,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),convert conduct mode,stage class,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),driver voltag,paper stage class,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),driver voltag,paper stage,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),driver voltag,convert conduct mode,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),driver voltag,reson convert conduct,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),driver voltag,conduct mode power,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),driver voltag,voltag capabl,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),driver voltag,stage class,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper stage,paper stage class,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper stage,convert conduct mode,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper stage,reson convert conduct,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper stage,conduct mode power,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper stage,driver voltag,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper stage,voltag capabl,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper stage,stage class,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),conduct mode power,paper stage class,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),conduct mode power,paper stage,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),conduct mode power,convert conduct mode,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),conduct mode power,reson convert conduct,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),conduct mode power,driver voltag,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),conduct mode power,voltag capabl,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),conduct mode power,stage class,1,0.0,2020.0,,a8954c75-2454-472f-b4d1-cf32579064ea
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),antenna design,thz antenna,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),antenna design,slot novel,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),antenna design,terahertz thz antenna,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),antenna design,paper slot,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),antenna design,terahertz thz,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),antenna design,paper slot novel,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),antenna design,thz antenna design,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper slot novel,thz antenna,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper slot novel,slot novel,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper slot novel,terahertz thz antenna,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper slot novel,paper slot,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper slot novel,terahertz thz,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper slot novel,antenna design,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper slot novel,thz antenna design,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper slot,thz antenna,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper slot,slot novel,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper slot,terahertz thz antenna,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper slot,terahertz thz,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper slot,antenna design,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper slot,paper slot novel,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),paper slot,thz antenna design,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),slot novel,thz antenna,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),slot novel,terahertz thz antenna,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),slot novel,paper slot,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),slot novel,terahertz thz,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),slot novel,antenna design,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),slot novel,paper slot novel,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),slot novel,thz antenna design,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),terahertz thz antenna,thz antenna,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),terahertz thz antenna,slot novel,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),terahertz thz antenna,paper slot,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),terahertz thz antenna,terahertz thz,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),terahertz thz antenna,antenna design,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),terahertz thz antenna,paper slot novel,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),terahertz thz antenna,thz antenna design,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),thz antenna design,thz antenna,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),thz antenna design,slot novel,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),thz antenna design,terahertz thz antenna,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),thz antenna design,paper slot,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),thz antenna design,terahertz thz,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),thz antenna design,antenna design,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),thz antenna design,paper slot novel,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),thz antenna,slot novel,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),thz antenna,terahertz thz antenna,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),thz antenna,paper slot,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),thz antenna,terahertz thz,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),thz antenna,antenna design,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),thz antenna,paper slot novel,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),thz antenna,thz antenna design,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),terahertz thz,thz antenna,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),terahertz thz,slot novel,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),terahertz thz,terahertz thz antenna,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),terahertz thz,paper slot,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),terahertz thz,antenna design,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),terahertz thz,paper slot novel,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),terahertz thz,thz antenna design,1,0.0,2021.0,,2d2becb3-9050-4be5-acb6-55c90af8e44d
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),energi storag,energi manag,1,0.0,2016.0,,e6bcca81-8acc-40a2-a564-d444e7581278
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),energi storag,paper energi manag,1,0.0,2016.0,,e6bcca81-8acc-40a2-a564-d444e7581278
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),energi storag,scheme vehicl,1,0.0,2016.0,,e6bcca81-8acc-40a2-a564-d444e7581278
