domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),network limit,gsm mobil telephoni,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Cryptography and Security(42.81%) | Information Theory(42.35%) | Computation and Language(38.42%),system paramount resourc,resourc inform,1,0.0,2012.0,,52b97e9f-8184-4e0f-b344-a8c7cbb3176a
Cryptography and Security(42.81%) | Information Theory(42.35%) | Computation and Language(38.42%),system paramount resourc,paramount resourc inform,1,0.0,2012.0,,52b97e9f-8184-4e0f-b344-a8c7cbb3176a
Cryptography and Security(42.81%) | Information Theory(42.35%) | Computation and Language(38.42%),system paramount resourc,paramount resourc,1,0.0,2012.0,,52b97e9f-8184-4e0f-b344-a8c7cbb3176a
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),order threat privaci,phone secur order,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),order threat privaci,analysi modif,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),order threat privaci,secur order,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),order threat privaci,phone secur,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),order threat privaci,modif oper,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),order threat privaci,secur order threat,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),order threat privaci,order threat,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),order threat privaci,threat privaci,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),order threat privaci,paper modif,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),order threat,order threat privaci,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),order threat,phone secur order,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),order threat,analysi modif,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),order threat,secur order,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),order threat,phone secur,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),order threat,modif oper,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),order threat,secur order threat,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),order threat,threat privaci,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),order threat,paper modif,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),modif oper,order threat privaci,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),modif oper,phone secur order,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),modif oper,analysi modif,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),modif oper,secur order,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),modif oper,phone secur,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),modif oper,secur order threat,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),modif oper,order threat,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),modif oper,threat privaci,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),modif oper,paper modif,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),analysi modif,order threat privaci,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),analysi modif,phone secur order,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),analysi modif,secur order,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),analysi modif,phone secur,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),analysi modif,modif oper,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),analysi modif,secur order threat,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),analysi modif,order threat,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),analysi modif,threat privaci,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),analysi modif,paper modif,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur order threat,order threat privaci,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur order threat,phone secur order,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur order threat,analysi modif,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur order threat,secur order,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur order threat,phone secur,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur order threat,modif oper,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur order threat,order threat,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur order threat,threat privaci,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur order threat,paper modif,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur order,order threat privaci,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur order,phone secur order,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur order,analysi modif,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur order,phone secur,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur order,modif oper,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur order,secur order threat,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur order,order threat,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur order,threat privaci,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),secur order,paper modif,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),threat privaci,order threat privaci,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),threat privaci,phone secur order,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),threat privaci,analysi modif,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),threat privaci,secur order,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),threat privaci,phone secur,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),threat privaci,modif oper,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),threat privaci,secur order threat,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),threat privaci,order threat,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),threat privaci,paper modif,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone secur,order threat privaci,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone secur,phone secur order,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone secur,analysi modif,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone secur,secur order,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone secur,modif oper,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone secur,secur order threat,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone secur,order threat,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone secur,threat privaci,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone secur,paper modif,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),paper modif,order threat privaci,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),paper modif,phone secur order,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),paper modif,analysi modif,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),paper modif,secur order,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),paper modif,phone secur,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),paper modif,modif oper,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),paper modif,secur order threat,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),paper modif,order threat,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),paper modif,threat privaci,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone secur order,order threat privaci,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone secur order,analysi modif,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone secur order,secur order,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone secur order,phone secur,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone secur order,modif oper,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone secur order,secur order threat,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone secur order,order threat,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone secur order,threat privaci,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),phone secur order,paper modif,1,0.0,2014.0,,f4cb58b2-26f5-499f-b032-124b3e4bfb2b
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),need comput literaci,technolog issu ehealth,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),need comput literaci,need comput,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),need comput literaci,comput literaci countri,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),need comput literaci,countri use,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),need comput literaci,comput literaci,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),need comput literaci,countri use inform,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),need comput literaci,use inform,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),need comput literaci,literaci countri,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),need comput literaci,inform technolog issu,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comput literaci countri,technolog issu ehealth,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comput literaci countri,need comput,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comput literaci countri,countri use,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comput literaci countri,comput literaci,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comput literaci countri,countri use inform,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comput literaci countri,need comput literaci,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comput literaci countri,use inform,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comput literaci countri,literaci countri,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),comput literaci countri,inform technolog issu,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),technolog issu ehealth,need comput,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),technolog issu ehealth,comput literaci countri,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),technolog issu ehealth,countri use,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),technolog issu ehealth,comput literaci,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),technolog issu ehealth,countri use inform,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),technolog issu ehealth,need comput literaci,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),technolog issu ehealth,use inform,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),technolog issu ehealth,literaci countri,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),technolog issu ehealth,inform technolog issu,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),inform technolog issu,technolog issu ehealth,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),inform technolog issu,need comput,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),inform technolog issu,comput literaci countri,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),inform technolog issu,countri use,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),inform technolog issu,comput literaci,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),inform technolog issu,countri use inform,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),inform technolog issu,need comput literaci,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),inform technolog issu,use inform,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),inform technolog issu,literaci countri,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),countri use,technolog issu ehealth,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),countri use,need comput,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),countri use,comput literaci countri,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),countri use,comput literaci,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),countri use,countri use inform,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),countri use,need comput literaci,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),countri use,use inform,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),countri use,literaci countri,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),countri use,inform technolog issu,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),literaci countri,technolog issu ehealth,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),literaci countri,need comput,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),literaci countri,comput literaci countri,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),literaci countri,countri use,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),literaci countri,comput literaci,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),literaci countri,countri use inform,1,0.0,2015.0,,1a8720aa-2e79-4e4e-9c38-73a2ec8122fb
