domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),smartphon activ recognit,recognit highlevel,1,0.0,2021.0,,90a70399-7ee3-4685-a9ba-d228f817cb4c
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit research area,recognit area,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit research area,research activ,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit research area,research activ recognit,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit research area,field comput,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit research area,activ recognit,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),perform action recognit,action recognit,1,0.0,2021.0,,ad0c9025-a96c-4121-bcf6-cf6c21c8fe5a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),perform action recognit,recognit research area,1,0.0,2021.0,,ad0c9025-a96c-4121-bcf6-cf6c21c8fe5a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),perform action recognit,research area,1,0.0,2021.0,,ad0c9025-a96c-4121-bcf6-cf6c21c8fe5a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),perform action recognit,recognit research,1,0.0,2021.0,,ad0c9025-a96c-4121-bcf6-cf6c21c8fe5a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),perform action recognit,comput vision,1,0.0,2021.0,,ad0c9025-a96c-4121-bcf6-cf6c21c8fe5a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),perform action recognit,action recognit research,1,0.0,2021.0,,ad0c9025-a96c-4121-bcf6-cf6c21c8fe5a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit field,analysi recognit,1,0.0,2012.0,,3a721685-d96e-4e08-96a5-3100524e2558
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit field,analysi recognit field,1,0.0,2012.0,,3a721685-d96e-4e08-96a5-3100524e2558
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),analysi recognit,recognit field,1,0.0,2012.0,,3a721685-d96e-4e08-96a5-3100524e2558
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),analysi recognit,analysi recognit field,1,0.0,2012.0,,3a721685-d96e-4e08-96a5-3100524e2558
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),analysi recognit,activ analysi recognit,1,0.0,2021.0,,c69fdcbf-5df9-447b-8a60-ecbaf413f1ea
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),analysi recognit,activ analysi,1,0.0,2021.0,,c69fdcbf-5df9-447b-8a60-ecbaf413f1ea
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),analysi recognit,recognit task,1,0.0,2021.0,,c69fdcbf-5df9-447b-8a60-ecbaf413f1ea
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),analysi recognit field,analysi recognit,1,0.0,2012.0,,3a721685-d96e-4e08-96a5-3100524e2558
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),analysi recognit field,recognit field,1,0.0,2012.0,,3a721685-d96e-4e08-96a5-3100524e2558
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ analysi,analysi recognit,1,0.0,2021.0,,c69fdcbf-5df9-447b-8a60-ecbaf413f1ea
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ analysi,activ analysi recognit,1,0.0,2021.0,,c69fdcbf-5df9-447b-8a60-ecbaf413f1ea
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ analysi,recognit task,1,0.0,2021.0,,c69fdcbf-5df9-447b-8a60-ecbaf413f1ea
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ analysi recognit,analysi recognit,1,0.0,2021.0,,c69fdcbf-5df9-447b-8a60-ecbaf413f1ea
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ analysi recognit,activ analysi,1,0.0,2021.0,,c69fdcbf-5df9-447b-8a60-ecbaf413f1ea
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ analysi recognit,recognit task,1,0.0,2021.0,,c69fdcbf-5df9-447b-8a60-ecbaf413f1ea
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),emot recognit analysi,recognit analysi,1,0.0,2021.0,,aa383439-e4f5-440e-bf2b-d0d942d8cb6d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit analysi,field comput vision,1,0.0,2021.0,,b179714d-5c5f-4ae7-a85a-df7a26ba77a0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit analysi,recognit analysi,1,0.0,2021.0,,b179714d-5c5f-4ae7-a85a-df7a26ba77a0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit analysi,recognit analysi number,1,0.0,2021.0,,b179714d-5c5f-4ae7-a85a-df7a26ba77a0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit analysi,applic field,1,0.0,2021.0,,b179714d-5c5f-4ae7-a85a-df7a26ba77a0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit analysi,activ recognit,1,0.0,2021.0,,b179714d-5c5f-4ae7-a85a-df7a26ba77a0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi number,activ recognit analysi,1,0.0,2021.0,,b179714d-5c5f-4ae7-a85a-df7a26ba77a0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi number,field comput vision,1,0.0,2021.0,,b179714d-5c5f-4ae7-a85a-df7a26ba77a0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi number,recognit analysi,1,0.0,2021.0,,b179714d-5c5f-4ae7-a85a-df7a26ba77a0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi number,applic field,1,0.0,2021.0,,b179714d-5c5f-4ae7-a85a-df7a26ba77a0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit analysi number,activ recognit,1,0.0,2021.0,,b179714d-5c5f-4ae7-a85a-df7a26ba77a0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),field machin recognit,recognit topic,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),field machin recognit,challeng activ recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),field machin recognit,activ recognit topic,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),field machin recognit,challeng activ,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),field machin recognit,machin recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),field machin recognit,challeng recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),field machin recognit,activ recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),machin recognit,recognit topic,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),machin recognit,challeng activ recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),machin recognit,activ recognit topic,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),machin recognit,challeng activ,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),machin recognit,field machin recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),machin recognit,challeng recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),machin recognit,activ recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),challeng recognit,recognit topic,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),challeng recognit,challeng activ recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),challeng recognit,activ recognit topic,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),challeng recognit,challeng activ,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),challeng recognit,field machin recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),challeng recognit,machin recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),challeng recognit,activ recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit topic,recognit topic,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit topic,challeng activ recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit topic,challeng activ,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit topic,field machin recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit topic,machin recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit topic,challeng recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit topic,activ recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),challeng activ recognit,recognit topic,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),challeng activ recognit,activ recognit topic,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),challeng activ recognit,challeng activ,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),challeng activ recognit,field machin recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),challeng activ recognit,machin recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),challeng activ recognit,challeng recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),challeng activ recognit,activ recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit topic,challeng activ recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit topic,activ recognit topic,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit topic,challeng activ,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit topic,field machin recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit topic,machin recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit topic,challeng recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit topic,activ recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),challeng activ,recognit topic,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),challeng activ,challeng activ recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),challeng activ,activ recognit topic,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),challeng activ,field machin recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),challeng activ,machin recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),challeng activ,challeng recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),challeng activ,activ recognit,1,0.0,2021.0,,7aad09df-23cf-4f65-90a2-1ddb228e7975
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research field,recognit research,1,0.0,2021.0,,96cd0004-4c8a-49ab-906d-a938216dca29
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research field,activ recognit,1,0.0,2021.0,,96cd0004-4c8a-49ab-906d-a938216dca29
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit applic monitor,activ recognit applic,1,0.0,2021.0,,2c007bfb-f911-4ab4-acbf-129d573778fa
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),care activ,care activ recognit,1,0.0,2021.0,,be06cd98-31dd-46b9-b77e-9fbaebc37b2a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),care activ,activ recognit,1,0.0,2021.0,,be06cd98-31dd-46b9-b77e-9fbaebc37b2a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research activ recognit,field comput vision,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research activ recognit,recognit area,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research activ recognit,recognit research area,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research activ recognit,research activ,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research activ recognit,comput vision,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research activ recognit,field comput,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research activ recognit,activ recognit,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research activ,field comput vision,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research activ,recognit area,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research activ,recognit research area,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research activ,comput vision,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research activ,research activ recognit,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research activ,field comput,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),research activ,activ recognit,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit highlevel,smartphon activ recognit,1,0.0,2021.0,,90a70399-7ee3-4685-a9ba-d228f817cb4c
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit highlevel,activ recognit highlevel,1,0.0,2021.0,,90a70399-7ee3-4685-a9ba-d228f817cb4c
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit highlevel,activ recognit,1,0.0,2021.0,,90a70399-7ee3-4685-a9ba-d228f817cb4c
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit highlevel,smartphon activ recognit,1,0.0,2021.0,,90a70399-7ee3-4685-a9ba-d228f817cb4c
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit highlevel,recognit highlevel,1,0.0,2021.0,,90a70399-7ee3-4685-a9ba-d228f817cb4c
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit highlevel,activ recognit,1,0.0,2021.0,,90a70399-7ee3-4685-a9ba-d228f817cb4c
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit challeng,cook activ recognit,1,0.0,2021.0,,c8525a4b-2796-44d5-b4ad-a2cc4fabbc74
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit challeng,activ recognit,1,0.0,2021.0,,c8525a4b-2796-44d5-b4ad-a2cc4fabbc74
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit challeng,cook activ,1,0.0,2021.0,,c8525a4b-2796-44d5-b4ad-a2cc4fabbc74
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit challeng,recognit challeng,1,0.0,2021.0,,c8525a4b-2796-44d5-b4ad-a2cc4fabbc74
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit challeng,cook activ recognit,1,0.0,2021.0,,c8525a4b-2796-44d5-b4ad-a2cc4fabbc74
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit challeng,activ recognit challeng,1,0.0,2021.0,,c8525a4b-2796-44d5-b4ad-a2cc4fabbc74
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit challeng,activ recognit,1,0.0,2021.0,,c8525a4b-2796-44d5-b4ad-a2cc4fabbc74
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit challeng,cook activ,1,0.0,2021.0,,c8525a4b-2796-44d5-b4ad-a2cc4fabbc74
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),cook activ recognit,activ recognit challeng,1,0.0,2021.0,,c8525a4b-2796-44d5-b4ad-a2cc4fabbc74
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),cook activ recognit,activ recognit,1,0.0,2021.0,,c8525a4b-2796-44d5-b4ad-a2cc4fabbc74
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),cook activ recognit,cook activ,1,0.0,2021.0,,c8525a4b-2796-44d5-b4ad-a2cc4fabbc74
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),cook activ recognit,recognit challeng,1,0.0,2021.0,,c8525a4b-2796-44d5-b4ad-a2cc4fabbc74
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),cook activ,cook activ recognit,1,0.0,2021.0,,c8525a4b-2796-44d5-b4ad-a2cc4fabbc74
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),cook activ,activ recognit challeng,1,0.0,2021.0,,c8525a4b-2796-44d5-b4ad-a2cc4fabbc74
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),cook activ,activ recognit,1,0.0,2021.0,,c8525a4b-2796-44d5-b4ad-a2cc4fabbc74
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),cook activ,recognit challeng,1,0.0,2021.0,,c8525a4b-2796-44d5-b4ad-a2cc4fabbc74
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ behavior recognit,recognit har,1,0.0,2021.0,,ed5f3aeb-ab82-4384-9e1c-c8e7b4e19243
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ behavior recognit,activ behavior,1,0.0,2021.0,,ed5f3aeb-ab82-4384-9e1c-c8e7b4e19243
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ behavior,recognit har,1,0.0,2021.0,,ed5f3aeb-ab82-4384-9e1c-c8e7b4e19243
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ behavior,activ behavior recognit,1,0.0,2021.0,,ed5f3aeb-ab82-4384-9e1c-c8e7b4e19243
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit activ locomot,recognit activ,1,0.0,2021.0,,dee95f1a-cd7d-4a01-92e4-96673d74df2c
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit activ locomot,transport mode,1,0.0,2021.0,,dee95f1a-cd7d-4a01-92e4-96673d74df2c
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),transport mode,recognit activ,1,0.0,2021.0,,dee95f1a-cd7d-4a01-92e4-96673d74df2c
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),transport mode,recognit activ locomot,1,0.0,2021.0,,dee95f1a-cd7d-4a01-92e4-96673d74df2c
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),paper method,method action,1,0.0,2018.0,,7529c1b8-a302-4deb-bee8-d1d04935587c
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),method action,paper method,1,0.0,2018.0,,7529c1b8-a302-4deb-bee8-d1d04935587c
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),method action,recognit har,1,0.0,2021.0,,73dd2282-0956-4df7-997e-217e7ac9028d
