domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",system featur,inform system,1,0.0,2011.0,,a091e194-00da-4a79-8065-eefb7f0e0488
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",speaker identif,network speaker identif,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",speaker identif,paper approach perform,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",speaker identif,paper approach,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",speaker identif,perform network,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",speaker identif,identif system hidden,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",speaker identif,identif system,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",speaker identif,approach perform network,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",speaker identif,approach perform,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",speaker identif,perform network speaker,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",speaker identif,speaker identif system,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",speaker identif,identif system organ,1,0.0,2015.0,,f24f247c-421f-4ee1-8a8c-fa8af7d1dd72
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",speaker identif,network algorithm,1,0.0,2015.0,,f24f247c-421f-4ee1-8a8c-fa8af7d1dd72
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",speaker identif,map network,1,0.0,2015.0,,f24f247c-421f-4ee1-8a8c-fa8af7d1dd72
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",perform network speaker,network speaker,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",perform network speaker,network speaker identif,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",perform network speaker,paper approach perform,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",perform network speaker,paper approach,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",perform network speaker,perform network,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",perform network speaker,identif system hidden,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",perform network speaker,identif system,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",perform network speaker,approach perform network,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",perform network speaker,approach perform,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",perform network speaker,speaker identif,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",perform network speaker,speaker identif system,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",network speaker identif,network speaker,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",network speaker identif,paper approach perform,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",network speaker identif,paper approach,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",network speaker identif,perform network,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",network speaker identif,identif system hidden,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",network speaker identif,identif system,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",network speaker identif,approach perform network,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",network speaker identif,approach perform,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",network speaker identif,speaker identif,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",network speaker identif,perform network speaker,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",network speaker identif,speaker identif system,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",identif system hidden,network speaker,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",identif system hidden,network speaker identif,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",identif system hidden,paper approach perform,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",identif system hidden,paper approach,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",identif system hidden,perform network,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",identif system hidden,identif system,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",identif system hidden,approach perform network,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",identif system hidden,approach perform,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",identif system hidden,speaker identif,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",identif system hidden,perform network speaker,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",identif system hidden,speaker identif system,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach perform network,network speaker,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach perform network,network speaker identif,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach perform network,paper approach perform,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach perform network,paper approach,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach perform network,perform network,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach perform network,identif system hidden,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach perform network,identif system,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach perform network,approach perform,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach perform network,speaker identif,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach perform network,perform network speaker,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach perform network,speaker identif system,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",perform network,network speaker,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",perform network,network speaker identif,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",perform network,paper approach perform,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",perform network,paper approach,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",perform network,identif system hidden,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",perform network,identif system,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",perform network,approach perform network,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",perform network,approach perform,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",perform network,speaker identif,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",perform network,perform network speaker,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",perform network,speaker identif system,1,0.0,2015.0,,ec0746ee-abef-4f1a-81b8-7f137dc0c527
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",paper approach iri,person recognit system,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",paper approach iri,paper approach,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",paper approach iri,recognit system,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",paper approach iri,iri imag,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",paper approach iri,approach iri speech,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",paper approach iri,approach iri,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",paper approach iri,person recognit,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach iri,person recognit system,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach iri,paper approach,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach iri,recognit system,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach iri,iri imag,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach iri,approach iri speech,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach iri,paper approach iri,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach iri,person recognit,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",person recognit,person recognit system,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",person recognit,paper approach,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",person recognit,recognit system,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",person recognit,iri imag,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",person recognit,approach iri speech,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",person recognit,paper approach iri,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",person recognit,approach iri,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",person recognit system,paper approach,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",person recognit system,recognit system,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",person recognit system,iri imag,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",person recognit system,approach iri speech,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",person recognit system,paper approach iri,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",person recognit system,approach iri,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",person recognit system,person recognit,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",iri imag,person recognit system,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",iri imag,paper approach,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",iri imag,recognit system,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",iri imag,approach iri speech,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",iri imag,paper approach iri,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",iri imag,approach iri,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",iri imag,person recognit,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach iri speech,person recognit system,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach iri speech,paper approach,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach iri speech,recognit system,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach iri speech,iri imag,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach iri speech,paper approach iri,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach iri speech,approach iri,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",approach iri speech,person recognit,1,0.0,2015.0,,d709e737-464f-4085-9405-b9b6d5712314
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",recognit system fusion,method paper,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",recognit system fusion,recognit system,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",recognit system fusion,system fusion,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",recognit system fusion,input recognit system,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",recognit system fusion,retina recognit system,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",recognit system fusion,retina recognit,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",system fusion,method paper,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",system fusion,recognit system,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",system fusion,input recognit system,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",system fusion,recognit system fusion,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",system fusion,retina recognit system,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",system fusion,retina recognit,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",retina recognit,method paper,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",retina recognit,recognit system,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",retina recognit,system fusion,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",retina recognit,input recognit system,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",retina recognit,recognit system fusion,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",retina recognit,retina recognit system,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",retina recognit system,method paper,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",retina recognit system,recognit system,1,0.0,2015.0,,60e982bf-e2c3-44aa-963d-7adbf3c98915
