domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),invert vsi,sourc invert,1,0.0,2015.0,,fc89ac09-a2dc-47db-9dce-4e17b8a7d34f
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),accur time,technolog transport system,1,0.0,2020.0,,0b7aa092-2436-4acc-9b98-16cab235b5e4
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),accur time,transport system,1,0.0,2020.0,,0b7aa092-2436-4acc-9b98-16cab235b5e4
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),accur time,enabl technolog,1,0.0,2020.0,,0b7aa092-2436-4acc-9b98-16cab235b5e4
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),accur time,network enabl,1,0.0,2020.0,,0b7aa092-2436-4acc-9b98-16cab235b5e4
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),accur time,accur time synchron,1,0.0,2020.0,,0b7aa092-2436-4acc-9b98-16cab235b5e4
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),accur time,time synchron network,1,0.0,2020.0,,0b7aa092-2436-4acc-9b98-16cab235b5e4
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),accur time,network enabl technolog,1,0.0,2020.0,,0b7aa092-2436-4acc-9b98-16cab235b5e4
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),accur time,technolog transport,1,0.0,2020.0,,0b7aa092-2436-4acc-9b98-16cab235b5e4
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),servic decis road,offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),servic decis road,advanc cloud,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),servic decis road,cloud technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),servic decis road,cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),servic decis road,strength comput servic,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),servic decis road,decis road transport,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),servic decis road,technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),servic decis road,comput servic decis,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),servic decis road,technolog offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),servic decis road,strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),servic decis road,transport safeti comfort,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),servic decis road,offer strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),servic decis road,advanc cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog,offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog,advanc cloud,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog,cloud technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog,servic decis road,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog,strength comput servic,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog,decis road transport,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog,technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog,comput servic decis,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog,technolog offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog,strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog,transport safeti comfort,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog,offer strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog,advanc cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer,offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer,advanc cloud,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer,cloud technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer,servic decis road,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer,cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer,strength comput servic,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer,decis road transport,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer,comput servic decis,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer,technolog offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer,strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer,transport safeti comfort,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer,offer strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer,advanc cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud technolog,offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud technolog,advanc cloud,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud technolog,cloud technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud technolog,servic decis road,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud technolog,cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud technolog,strength comput servic,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud technolog,decis road transport,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud technolog,technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud technolog,comput servic decis,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud technolog,technolog offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud technolog,strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud technolog,transport safeti comfort,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),advanc cloud technolog,offer strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog offer,offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog offer,advanc cloud,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog offer,servic decis road,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog offer,cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog offer,strength comput servic,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog offer,decis road transport,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog offer,technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog offer,comput servic decis,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog offer,technolog offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog offer,strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog offer,transport safeti comfort,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog offer,offer strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),cloud technolog offer,advanc cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer strength,offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer strength,advanc cloud,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer strength,cloud technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer strength,servic decis road,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer strength,cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer strength,strength comput servic,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer strength,decis road transport,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer strength,technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer strength,comput servic decis,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer strength,strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer strength,transport safeti comfort,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer strength,offer strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog offer strength,advanc cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength comput,offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength comput,advanc cloud,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength comput,cloud technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength comput,servic decis road,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength comput,cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength comput,strength comput servic,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength comput,decis road transport,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength comput,technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength comput,comput servic decis,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength comput,technolog offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength comput,strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength comput,transport safeti comfort,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),offer strength comput,advanc cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput servic,offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput servic,advanc cloud,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput servic,cloud technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput servic,servic decis road,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput servic,cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput servic,decis road transport,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput servic,technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput servic,comput servic decis,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput servic,technolog offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput servic,strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput servic,transport safeti comfort,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput servic,offer strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),strength comput servic,advanc cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),comput servic decis,offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),comput servic decis,advanc cloud,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),comput servic decis,cloud technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),comput servic decis,servic decis road,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),comput servic decis,cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),comput servic decis,strength comput servic,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),comput servic decis,decis road transport,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),comput servic decis,technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),comput servic decis,technolog offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),comput servic decis,strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),comput servic decis,transport safeti comfort,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),comput servic decis,offer strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),comput servic decis,advanc cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),transport safeti comfort,offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),transport safeti comfort,advanc cloud,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),transport safeti comfort,cloud technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),transport safeti comfort,servic decis road,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),transport safeti comfort,cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),transport safeti comfort,strength comput servic,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),transport safeti comfort,decis road transport,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),transport safeti comfort,technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),transport safeti comfort,comput servic decis,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),transport safeti comfort,technolog offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),transport safeti comfort,strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),transport safeti comfort,offer strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),transport safeti comfort,advanc cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),decis road transport,offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),decis road transport,advanc cloud,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),decis road transport,cloud technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),decis road transport,servic decis road,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),decis road transport,cloud technolog,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),decis road transport,strength comput servic,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),decis road transport,technolog offer,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),decis road transport,comput servic decis,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),decis road transport,technolog offer strength,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),decis road transport,strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),decis road transport,transport safeti comfort,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),decis road transport,offer strength comput,1,0.0,2016.0,,c26e9441-0c24-407d-9a8c-078ceb781866
