domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power dissip,power bit,1,0.0,2012.0,,b71fef24-80b9-47be-9874-14a1b64a0e87
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),outbreak pandem catastroph,crisi world,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),pandem catastroph centuri,crisi world war,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),pandem catastroph centuri,catastroph centuri crisi,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),pandem catastroph centuri,catastroph centuri,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),pandem catastroph centuri,pandem catastroph,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),pandem catastroph centuri,centuri crisi,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),pandem catastroph centuri,world war,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),pandem catastroph centuri,outbreak pandem,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),pandem catastroph centuri,centuri crisi world,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),pandem catastroph centuri,crisi world,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),pandem catastroph centuri,outbreak pandem catastroph,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),catastroph centuri crisi,pandem catastroph centuri,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),catastroph centuri crisi,crisi world war,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),catastroph centuri crisi,catastroph centuri,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),catastroph centuri crisi,pandem catastroph,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),catastroph centuri crisi,centuri crisi,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),catastroph centuri crisi,world war,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),catastroph centuri crisi,outbreak pandem,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),catastroph centuri crisi,centuri crisi world,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),catastroph centuri crisi,crisi world,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),catastroph centuri crisi,outbreak pandem catastroph,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),crisi world war,pandem catastroph centuri,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),crisi world war,catastroph centuri crisi,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),crisi world war,catastroph centuri,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),crisi world war,pandem catastroph,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),crisi world war,centuri crisi,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),crisi world war,world war,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),crisi world war,outbreak pandem,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),crisi world war,centuri crisi world,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),crisi world war,crisi world,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),crisi world war,outbreak pandem catastroph,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),centuri crisi world,pandem catastroph centuri,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),centuri crisi world,crisi world war,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),centuri crisi world,catastroph centuri crisi,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),centuri crisi world,catastroph centuri,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),centuri crisi world,pandem catastroph,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),centuri crisi world,centuri crisi,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),centuri crisi world,world war,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),centuri crisi world,outbreak pandem,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),centuri crisi world,crisi world,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),centuri crisi world,outbreak pandem catastroph,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),outbreak pandem,pandem catastroph centuri,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),outbreak pandem,crisi world war,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),outbreak pandem,catastroph centuri crisi,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),outbreak pandem,catastroph centuri,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),outbreak pandem,pandem catastroph,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),outbreak pandem,centuri crisi,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),outbreak pandem,world war,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),outbreak pandem,centuri crisi world,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),outbreak pandem,crisi world,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),outbreak pandem,outbreak pandem catastroph,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),pandem catastroph,pandem catastroph centuri,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),pandem catastroph,crisi world war,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),pandem catastroph,catastroph centuri crisi,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),pandem catastroph,catastroph centuri,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),pandem catastroph,centuri crisi,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),pandem catastroph,world war,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),pandem catastroph,outbreak pandem,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),pandem catastroph,centuri crisi world,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),pandem catastroph,crisi world,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),pandem catastroph,outbreak pandem catastroph,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),catastroph centuri,pandem catastroph centuri,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),catastroph centuri,crisi world war,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),catastroph centuri,catastroph centuri crisi,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),catastroph centuri,pandem catastroph,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),catastroph centuri,centuri crisi,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),catastroph centuri,world war,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),catastroph centuri,outbreak pandem,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),catastroph centuri,centuri crisi world,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),catastroph centuri,crisi world,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),catastroph centuri,outbreak pandem catastroph,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),centuri crisi,pandem catastroph centuri,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),centuri crisi,crisi world war,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),centuri crisi,catastroph centuri crisi,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),centuri crisi,catastroph centuri,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),centuri crisi,pandem catastroph,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),centuri crisi,world war,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),centuri crisi,outbreak pandem,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),centuri crisi,centuri crisi world,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),centuri crisi,crisi world,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),centuri crisi,outbreak pandem catastroph,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),crisi world,pandem catastroph centuri,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),crisi world,crisi world war,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),crisi world,catastroph centuri crisi,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),crisi world,catastroph centuri,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),crisi world,pandem catastroph,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),crisi world,centuri crisi,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),crisi world,world war,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),crisi world,outbreak pandem,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),crisi world,centuri crisi world,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),crisi world,outbreak pandem catastroph,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),world war,pandem catastroph centuri,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),world war,crisi world war,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),world war,catastroph centuri crisi,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),world war,catastroph centuri,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),world war,pandem catastroph,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),world war,centuri crisi,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),world war,outbreak pandem,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),world war,centuri crisi world,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),world war,crisi world,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),world war,outbreak pandem catastroph,1,0.0,2021.0,,34caaaa2-f6ab-4030-9d0b-73db48df33e7
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),applic power cmo,power cmo,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),applic power cmo,power cmo quantum,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),applic power cmo,year logic,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),applic power cmo,logic promis,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),applic power cmo,applic power,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),applic power cmo,design quantum nanotechnolog,1,0.0,2015.0,,f59359e6-dbc2-42ae-82c5-e4758a513ed3
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),applic power cmo,power cmo design,1,0.0,2015.0,,f59359e6-dbc2-42ae-82c5-e4758a513ed3
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),applic power cmo,cmo design quantum,1,0.0,2015.0,,f59359e6-dbc2-42ae-82c5-e4758a513ed3
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),applic power cmo,design quantum,1,0.0,2015.0,,f59359e6-dbc2-42ae-82c5-e4758a513ed3
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),year logic,power cmo,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),year logic,power cmo quantum,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),year logic,logic promis,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),year logic,applic power cmo,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),year logic,applic power,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic promis,power cmo,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic promis,power cmo quantum,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic promis,year logic,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic promis,applic power cmo,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),logic promis,applic power,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power cmo quantum,power cmo,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power cmo quantum,year logic,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power cmo quantum,logic promis,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power cmo quantum,applic power cmo,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power cmo quantum,applic power,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power cmo,power cmo quantum,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power cmo,year logic,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power cmo,logic promis,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power cmo,applic power cmo,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power cmo,applic power,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power cmo,design quantum nanotechnolog,1,0.0,2015.0,,f59359e6-dbc2-42ae-82c5-e4758a513ed3
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power cmo,power cmo design,1,0.0,2015.0,,f59359e6-dbc2-42ae-82c5-e4758a513ed3
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power cmo,cmo design quantum,1,0.0,2015.0,,f59359e6-dbc2-42ae-82c5-e4758a513ed3
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power cmo,design quantum,1,0.0,2015.0,,f59359e6-dbc2-42ae-82c5-e4758a513ed3
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),applic power,power cmo,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),applic power,power cmo quantum,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),applic power,year logic,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),applic power,logic promis,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),applic power,applic power cmo,1,0.0,2011.0,,922908f5-aaa8-4539-8953-bf810100b87f
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),applic power,design quantum nanotechnolog,1,0.0,2015.0,,f59359e6-dbc2-42ae-82c5-e4758a513ed3
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),applic power,power cmo design,1,0.0,2015.0,,f59359e6-dbc2-42ae-82c5-e4758a513ed3
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),applic power,cmo design quantum,1,0.0,2015.0,,f59359e6-dbc2-42ae-82c5-e4758a513ed3
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),applic power,design quantum,1,0.0,2015.0,,f59359e6-dbc2-42ae-82c5-e4758a513ed3
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power cmo design,power cmo,1,0.0,2015.0,,f59359e6-dbc2-42ae-82c5-e4758a513ed3
Operating Systems(73.3%) | Emerging Technologies(71.11%) | Symbolic Computation(69.51%),power cmo design,design quantum nanotechnolog,1,0.0,2015.0,,f59359e6-dbc2-42ae-82c5-e4758a513ed3
