domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",today peopl diseas,food habit reduct,1,0.0,2018.0,,03ae8d63-8ca1-4c8e-982e-ed75adbe338a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",mechan iscsi protocol,protocol na,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",mechan iscsi protocol,mechan iscsi,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",mechan iscsi protocol,na cluster system,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",mechan iscsi protocol,recoveri mechan,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",mechan iscsi protocol,iscsi protocol,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",mechan iscsi protocol,cluster system,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",mechan iscsi protocol,na cluster,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",mechan iscsi,protocol na,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",mechan iscsi,na cluster system,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",mechan iscsi,recoveri mechan,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",mechan iscsi,iscsi protocol,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",mechan iscsi,mechan iscsi protocol,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",mechan iscsi,cluster system,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",mechan iscsi,na cluster,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",iscsi protocol,protocol na,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",iscsi protocol,mechan iscsi,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",iscsi protocol,na cluster system,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",iscsi protocol,recoveri mechan,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",iscsi protocol,mechan iscsi protocol,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",iscsi protocol,cluster system,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",iscsi protocol,na cluster,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",na cluster,protocol na,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",na cluster,mechan iscsi,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",na cluster,na cluster system,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",na cluster,recoveri mechan,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",na cluster,iscsi protocol,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",na cluster,mechan iscsi protocol,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",na cluster,cluster system,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",cluster system,protocol na,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",cluster system,mechan iscsi,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",cluster system,na cluster system,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",cluster system,recoveri mechan,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",cluster system,iscsi protocol,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",cluster system,mechan iscsi protocol,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",cluster system,na cluster,1,0.0,2011.0,,5a1470d5-2943-4a65-b1b5-8e3b38abe9fc
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",unl languag,unl languag data,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",unl languag,approach languag text,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",unl languag,languag unl,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",unl languag,languag data,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",unl languag,data languag,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",unl languag,paper approach languag,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",unl languag,languag text,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",languag text,unl languag data,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",languag text,approach languag text,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",languag text,languag unl,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",languag text,languag data,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",languag text,data languag,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",languag text,unl languag,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",languag text,paper approach languag,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",languag data,unl languag data,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",languag data,approach languag text,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",languag data,languag unl,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",languag data,data languag,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",languag data,unl languag,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",languag data,paper approach languag,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",languag data,languag text,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",data languag,unl languag data,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",data languag,approach languag text,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",data languag,languag unl,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",data languag,languag data,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",data languag,unl languag,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",data languag,paper approach languag,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",data languag,languag text,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",unl languag data,approach languag text,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",unl languag data,languag unl,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",unl languag data,languag data,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",unl languag data,data languag,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",unl languag data,unl languag,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",unl languag data,paper approach languag,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",unl languag data,languag text,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",approach languag text,unl languag data,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",approach languag text,languag unl,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",approach languag text,languag data,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",approach languag text,data languag,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",approach languag text,unl languag,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",approach languag text,paper approach languag,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",approach languag text,languag text,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",languag unl,unl languag data,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",languag unl,approach languag text,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",languag unl,languag data,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",languag unl,data languag,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",languag unl,unl languag,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",languag unl,paper approach languag,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",languag unl,languag text,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",paper approach languag,unl languag data,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",paper approach languag,approach languag text,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",paper approach languag,languag unl,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",paper approach languag,languag data,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",paper approach languag,data languag,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",paper approach languag,unl languag,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",paper approach languag,languag text,1,0.0,2012.0,,547d083d-26b5-4973-9de1-2ba17d95726a
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),system room,model temperatur,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),system room,room temperatur,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),system room,temperatur predict,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),system room,room system,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),system room,system room system,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),system room,model temperatur predict,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),room system,model temperatur,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),room system,room temperatur,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),room system,temperatur predict,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),room system,system room system,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),room system,model temperatur predict,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),room system,system room,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),system room system,model temperatur,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),system room system,room temperatur,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),system room system,temperatur predict,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),system room system,room system,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),system room system,model temperatur predict,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),system room system,system room,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),model temperatur predict,model temperatur,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),model temperatur predict,room temperatur,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),model temperatur predict,temperatur predict,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),model temperatur predict,room system,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),model temperatur predict,system room system,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),model temperatur predict,system room,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),system hardwar,room temperatur,1,0.0,2018.0,,46239a85-d88b-4775-81d9-068dad01363e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),room temperatur,system hardwar,1,0.0,2018.0,,46239a85-d88b-4775-81d9-068dad01363e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),room temperatur,model temperatur,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),room temperatur,temperatur predict,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),room temperatur,room system,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),room temperatur,system room system,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),room temperatur,model temperatur predict,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),room temperatur,system room,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),temperatur predict,model temperatur,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),temperatur predict,room temperatur,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),temperatur predict,room system,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),temperatur predict,system room system,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),temperatur predict,model temperatur predict,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),temperatur predict,system room,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),model temperatur,room temperatur,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),model temperatur,temperatur predict,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),model temperatur,room system,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),model temperatur,system room system,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),model temperatur,model temperatur predict,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
Hardware Architecture(86.83%) | Operating Systems(84.42%) | Emerging Technologies(82.15%),model temperatur,system room,1,0.0,2019.0,,99f1474e-614a-4544-8190-42b543b0966e
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",system hadoop,data manag system,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",system hadoop,data manag,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",system hadoop,hadoop mapreduc,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
"Cryptography and Security(95.24%) | Computers and Society(66.54%) | Distributed, Parallel, and Cluster Computing(66.01%)",system hadoop,system hadoop mapreduc,1,0.0,2014.0,,370e8667-4ade-4f91-9298-f5707fa051cb
