domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network sumproduct,infer case,1,0.0,2021.0,,2f7d5059-1d5b-445f-9a5a-2490b1248d66
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),research percept system,percept system,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),research percept system,experi machin,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),research percept system,explain user understand,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),research percept system,experi machin perform,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),research percept system,explain user,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),research percept system,system experi machin,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),research percept system,understand system capabl,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),research percept system,system experi,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),research percept system,machin perform,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),research percept system,research percept,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),research percept system,machin perform explain,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),research percept system,user understand system,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),research percept system,percept system experi,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user understand,percept system,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user understand,experi machin,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user understand,experi machin perform,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user understand,explain user,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user understand,system experi machin,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user understand,understand system capabl,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user understand,system experi,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user understand,machin perform,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user understand,research percept,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user understand,machin perform explain,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user understand,user understand system,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user understand,research percept system,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user understand,percept system experi,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),user understand system,percept system,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),user understand system,experi machin,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),user understand system,explain user understand,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),user understand system,experi machin perform,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),user understand system,explain user,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),user understand system,system experi machin,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),user understand system,understand system capabl,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),user understand system,system experi,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),user understand system,machin perform,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),user understand system,research percept,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),user understand system,machin perform explain,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),user understand system,research percept system,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),user understand system,percept system experi,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),understand system capabl,percept system,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),understand system capabl,experi machin,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),understand system capabl,explain user understand,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),understand system capabl,experi machin perform,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),understand system capabl,explain user,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),understand system capabl,system experi machin,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),understand system capabl,system experi,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),understand system capabl,machin perform,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),understand system capabl,research percept,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),understand system capabl,machin perform explain,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),understand system capabl,user understand system,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),understand system capabl,research percept system,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),understand system capabl,percept system experi,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),percept system experi,percept system,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),percept system experi,experi machin,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),percept system experi,explain user understand,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),percept system experi,experi machin perform,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),percept system experi,explain user,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),percept system experi,system experi machin,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),percept system experi,understand system capabl,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),percept system experi,system experi,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),percept system experi,machin perform,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),percept system experi,research percept,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),percept system experi,machin perform explain,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),percept system experi,user understand system,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),percept system experi,research percept system,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),experi machin perform,percept system,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),experi machin perform,experi machin,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),experi machin perform,explain user understand,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),experi machin perform,explain user,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),experi machin perform,system experi machin,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),experi machin perform,understand system capabl,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),experi machin perform,system experi,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),experi machin perform,machin perform,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),experi machin perform,research percept,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),experi machin perform,machin perform explain,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),experi machin perform,user understand system,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),experi machin perform,research percept system,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),experi machin perform,percept system experi,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin perform explain,percept system,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin perform explain,experi machin,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin perform explain,explain user understand,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin perform explain,experi machin perform,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin perform explain,explain user,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin perform explain,system experi machin,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin perform explain,understand system capabl,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin perform explain,system experi,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin perform explain,machin perform,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin perform explain,research percept,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin perform explain,user understand system,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin perform explain,research percept system,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),machin perform explain,percept system experi,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user,percept system,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user,experi machin,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user,explain user understand,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user,experi machin perform,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user,system experi machin,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user,understand system capabl,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user,system experi,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user,machin perform,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user,research percept,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user,machin perform explain,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user,user understand system,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user,research percept system,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),explain user,percept system experi,1,0.0,2020.0,,6b5a8a60-1d33-4ba1-b09b-98d66f0c0158
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),approach result,approach result queri,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),approach result,model gener perform,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),approach result,queri answer practic,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),approach result,model need,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),approach result,answer practic,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),approach result,need infer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),approach result,need infer approach,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),approach result,queri answer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),approach result,result queri answer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),approach result,infer approach result,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),approach result,result queri,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),approach result,infer approach,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),approach result queri,model gener perform,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),approach result queri,queri answer practic,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),approach result queri,model need,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),approach result queri,answer practic,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),approach result queri,need infer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),approach result queri,need infer approach,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),approach result queri,queri answer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),approach result queri,result queri answer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),approach result queri,infer approach result,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),approach result queri,result queri,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),approach result queri,approach result,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),approach result queri,infer approach,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model gener perform,approach result queri,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model gener perform,queri answer practic,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model gener perform,model need,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model gener perform,answer practic,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model gener perform,need infer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model gener perform,need infer approach,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model gener perform,queri answer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model gener perform,result queri answer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model gener perform,infer approach result,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model gener perform,result queri,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model gener perform,approach result,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model gener perform,infer approach,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),need infer,approach result queri,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),need infer,model gener perform,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),need infer,queri answer practic,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),need infer,model need,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),need infer,answer practic,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),need infer,need infer approach,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),need infer,queri answer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),need infer,result queri answer,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),need infer,infer approach result,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),need infer,result queri,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),need infer,approach result,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),need infer,infer approach,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),queri answer practic,approach result queri,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),queri answer practic,model gener perform,1,0.0,2019.0,,b8a9af5e-ab4c-451d-8091-0293d459224b
