domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),platform featur,platform featur spectrum,1,0.0,2020.0,,c6de4893-3868-4d56-bbc1-c055738b10f5
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),currentvoltag characterist,power gener mml,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),loss mml,mismatch currentvoltag characterist,1,0.0,2019.0,,8f7815c1-1aea-4268-903f-49b5c0c5eea2
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),loss mml,power loss,1,0.0,2019.0,,8f7815c1-1aea-4268-903f-49b5c0c5eea2
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),loss mml,modul power,1,0.0,2019.0,,8f7815c1-1aea-4268-903f-49b5c0c5eea2
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),loss mml,mismatch currentvoltag,1,0.0,2019.0,,8f7815c1-1aea-4268-903f-49b5c0c5eea2
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),loss mml,array mismatch,1,0.0,2019.0,,8f7815c1-1aea-4268-903f-49b5c0c5eea2
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),loss mml,mismatch power loss,1,0.0,2019.0,,8f7815c1-1aea-4268-903f-49b5c0c5eea2
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),loss mml,power loss mml,1,0.0,2019.0,,8f7815c1-1aea-4268-903f-49b5c0c5eea2
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),loss mml,currentvoltag characterist,1,0.0,2019.0,,8f7815c1-1aea-4268-903f-49b5c0c5eea2
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),loss mml,array mismatch power,1,0.0,2019.0,,8f7815c1-1aea-4268-903f-49b5c0c5eea2
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),loss mml,mismatch power,1,0.0,2019.0,,8f7815c1-1aea-4268-903f-49b5c0c5eea2
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),loss mml,modul power loss,1,0.0,2019.0,,8f7815c1-1aea-4268-903f-49b5c0c5eea2
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),loss mml,result power,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),loss mml,array result power,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),loss mml,output power shade,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),loss mml,array output power,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),loss mml,result power loss,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),loss mml,power gener mml,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),result power loss,result power,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),result power loss,loss mml,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),result power loss,power loss,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),result power loss,array result power,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),result power loss,output power shade,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),result power loss,array output power,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),result power loss,power loss mml,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),result power,loss mml,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),result power,power loss,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),result power,array result power,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),result power,output power shade,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),result power,array output power,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),result power,power loss mml,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),result power,result power loss,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),output power shade,result power,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),output power shade,loss mml,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),output power shade,power loss,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),output power shade,array result power,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),output power shade,array output power,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),output power shade,power loss mml,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),output power shade,result power loss,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array output power,result power,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array output power,loss mml,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array output power,power loss,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array output power,array result power,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array output power,output power shade,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array output power,power loss mml,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array output power,result power loss,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array output power,mismatch currentvoltag characterist,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array output power,modul power,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array output power,mismatch currentvoltag,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array output power,array mismatch,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array output power,mismatch power loss,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array output power,currentvoltag characterist,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array output power,array mismatch power,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array output power,mismatch power,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array output power,modul power loss,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array output power,power gener mml,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array result power,result power,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array result power,loss mml,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array result power,power loss,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array result power,output power shade,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array result power,array output power,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array result power,power loss mml,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array result power,result power loss,1,0.0,2019.0,,0283be20-0adc-4c56-993a-a70c5c6dd15d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener mml,loss mml,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener mml,mismatch currentvoltag characterist,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener mml,power loss,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener mml,modul power,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener mml,mismatch currentvoltag,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener mml,array output power,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener mml,array mismatch,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener mml,mismatch power loss,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener mml,power loss mml,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener mml,currentvoltag characterist,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener mml,array mismatch power,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener mml,mismatch power,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power gener mml,modul power loss,1,0.0,2019.0,,8422ee90-f38e-400f-9b2a-0781ae71913c
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power plant output,output power product,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power plant output,output power,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power plant output,plant output power,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power plant output,power product,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power plant output,nonuniform age,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power plant output,power plant,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),plant output power,output power product,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),plant output power,output power,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),plant output power,power product,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),plant output power,nonuniform age,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),plant output power,power plant output,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),plant output power,power plant,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array decreas,modul array factor,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array decreas,power product array,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array decreas,power product,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array decreas,nonuniform age,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),array decreas,product array,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),nonuniform age,modul array factor,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),nonuniform age,power product array,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),nonuniform age,power product,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),nonuniform age,array decreas,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),nonuniform age,product array,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),nonuniform age,output power product,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),nonuniform age,output power,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),nonuniform age,plant output power,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),nonuniform age,power plant output,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),nonuniform age,power plant,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power product array,modul array factor,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power product array,power product,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power product array,nonuniform age,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power product array,array decreas,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power product array,product array,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),product array,modul array factor,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),product array,power product array,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),product array,power product,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),product array,nonuniform age,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),product array,array decreas,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),modul array factor,power product array,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),modul array factor,power product,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),modul array factor,nonuniform age,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),modul array factor,array decreas,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),modul array factor,product array,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power product,modul array factor,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power product,power product array,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power product,nonuniform age,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power product,array decreas,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power product,product array,1,0.0,2019.0,,d5c2a026-41cc-4e84-a131-3e6146a5fc54
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power product,output power product,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power product,output power,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power product,plant output power,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power product,power plant output,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power product,power plant,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),output power product,output power,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),output power product,plant output power,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),output power product,power product,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),output power product,nonuniform age,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),output power product,power plant output,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),output power product,power plant,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),output power,output power product,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),output power,plant output power,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),output power,power product,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),output power,nonuniform age,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),output power,power plant output,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),output power,power plant,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power plant,output power product,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power plant,output power,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power plant,plant output power,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power plant,power product,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power plant,nonuniform age,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power plant,power plant output,1,0.0,2019.0,,5d6361b1-3928-4a55-af23-710e4aac0383
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),analysi power factor,paper analysi,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),analysi power factor,paper analysi power,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),analysi power factor,phase boost rectifi,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),analysi power factor,power factor improv,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),analysi power factor,power factor,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),analysi power factor,boost rectifi,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),analysi power factor,phase boost,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),analysi power factor,analysi power,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),phase boost,phase boost rectifi,1,0.0,2013.0,,dd69dc60-d1c1-4812-a414-12232825a590
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),phase boost,distort thd,1,0.0,2013.0,,dd69dc60-d1c1-4812-a414-12232825a590
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),phase boost,boost rectifi,1,0.0,2013.0,,dd69dc60-d1c1-4812-a414-12232825a590
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),phase boost,analysi power factor,1,0.0,2015.0,,59e86a13-3014-40ad-9e52-7c17cc45351d
